,User,Date Created,Tweet
0,Badik_Makassarr,2023-01-13 23:57:49+00:00,"Syukurlah  @puanmaharani_ri sudah sadar dan tau diri, makanya jgn mau jadi capres, jadi IRT saja nanti."
1,dasterhejo,2023-01-13 23:57:46+00:00,UUPerampasan aset coba dibereskan segera mbak @puanmaharani_ri @PDI_Perjuangan
2,KodratArief,2023-01-13 23:55:36+00:00,@SekarJayanti07 @Simbok_Dharmi @puanmaharani_ri Se7 buat @ganjarpranowo
3,DoniiDondong,2023-01-13 23:54:49+00:00,"@mediocrickey @puanmaharani_ri panjenengan kerjanya out of the box bu,,"
4,SekarJayanti07,2023-01-13 23:50:55+00:00,@KodratArief @Simbok_Dharmi @puanmaharani_ri kalau gak tulis tidak akan mengasilkan sesuai harapan dan 2x periode
5,JatengTV,2023-01-13 23:49:57+00:00,(04) Pada PT Perorangan seluruh kendala dan resiko kerugian serta keuntungan akan dihadapi dan ditanggung oleh pemilik usaha itu sendiri. #ptperorangan #badanhukum #badanusaha #umkm #ganjarpranowo #prabowo #aniesbaswedan #puanmaharani #pilpres2024 https://t.co/HRqCfZUnue
6,yaniarsim,2023-01-13 23:49:54+00:00,"Stop Bully Buk @puanmaharani_ri ❤
Beliau cucu Sukarno tauk...
Bismillah komisaris 😊🤭🙏 https://t.co/ryqiKJ1zbV"
7,KodratArief,2023-01-13 23:49:54+00:00,@SekarJayanti07 @Simbok_Dharmi @puanmaharani_ri Kalau tulus tak perlu pamprih sdh tugasnya milik amanah sdh ada yg atur tidak ketuker
8,Simbok_Dharmi,2023-01-13 23:45:03+00:00,@SekarJayanti07 @puanmaharani_ri Inggih mbakyu Sugeng akhir pekan seger waras Slamet Mulyo kelawan Mukti 🙏🙏🙏🤗🤗🤗
9,SekarJayanti07,2023-01-13 23:41:34+00:00,"@Simbok_Dharmi @puanmaharani_ri pangestuipun panjenengan, sugeng enjing ugi mbak yu, berkahing gusti allah mugi sedaya pikantuk kanikmatan ugi kesehatan, mbakyu ugi sekeluarga

Aamiin"
10,anggar_rismawan,2023-01-13 23:41:18+00:00,"“Setiap berkunjung ke Sekolah Dasar saat kunker, selalu teringat waktu anak-anak saya masih kecil-kecil.👦🏻👧🏻” – Puan Maharani https://t.co/Wwu9Etxb3h"
11,anggar_rismawan,2023-01-13 23:41:15+00:00,"PAN menyambut rencana Puan Maharani untuk bertemu. Menurutnya, akan baik jika PDIP ingin berkoalisi bersama dengan Koalisi Indonesia Bersatu (KIB). https://t.co/Wmx5Y85p4O"
12,anggar_rismawan,2023-01-13 23:41:08+00:00,"PDI Perjuangan akan merayakan Hari Ulang Tahun ke-50, 10 Januari 2023. Puan Maharani, Ketua DPP PDI Perjuangan pun ikut menyambut usia setengah abad partai. https://t.co/67TLhjxssD"
