,User,Date Created,Tweet
0,mazmuu,2023-01-13 23:34:34+00:00,"Prabowo gigih Prabowo Subianto Prabowo lebih baik Indonesia terus maju pempek ""Noktah Merah Perkawinan"" Tidur ""A. Live Chat"" ""Info Gempa Mag"" Dikta Penjilat  ""Ave Maryam"" ""Ijtima Ulama PKB"" liga 2 dear jodoh kebangun reply 1988"
1,WartaEkonomi,2023-01-13 20:30:02+00:00,"Ganjar Pranowo hingga Prabowo Subianto, Restu Jokowi Rupanya Semakin Diminati: Moga Kita Diendorse! https://t.co/A3MizzUMcp"
2,bimoarryoo,2023-01-13 17:46:28+00:00,"Pasalnya, Gerindra telah menetapkan Prabowo Subianto sebagai capres.

dekade08

mendingprabowo

pilpres2024

terusmajubersamaprabowo"
3,PerantauBone,2023-01-13 17:35:02+00:00,"Tetap waspada dan jaga kesehatan
Prabowo Subianto
#RelaBerkorban #kerjasama"
4,aviana_stella,2023-01-13 17:27:32+00:00,"Ustaz Dasad Latief menyebut Menteri Pertahanan RI yang juga Ketua Umum Partai Gerindra Prabowo Subianto adalah orang yang paling banyak manfaatnya buat orang lain.

dekade08

mendingprabowo

pilpres2024

terusmajubersamaprabowo"
5,garis62,2023-01-13 16:23:27+00:00,"Menanggapi hal tersebut, Direktur Literatur Institut, Asran Siara menyebut peran dan kemampuan diplomasi Menhan Prabowo Subianto bisa mengangkat kehormatan bangsa"
6,Edelweis_jesi,2023-01-13 16:17:14+00:00,PM Malaysia tersebut menyampaikan bahwa urusan perbatasan Indonesia-Malaysia yang terkadang sering membuat panas situasi beliau serahkan dan percayakan kepada Prabowo Subianto untuk mengurusnya.
7,knmaneges,2023-01-13 16:15:29+00:00,"SMRC:Pemilih Prabowo-Sandi Di 2019 Pindah Dukung Anies Baswedan
👇
https://t.co/LJXQDgVqeT

#AniesBaswedan
#Pilpres2024
#Politik
#SMRC
#SMRCTV
#PrabowoSubianto
#SandiagaUno

#KNmaneges
#KnmComunity
#SaudaraJiwa
#PemersatuBangsa
#NkriHargaMati https://t.co/eSQrl3CNvz"
8,PrabuMakkarumpa,2023-01-13 15:42:12+00:00,"“Seorang pemimpin hendaknya menempatkan semua orang pada derajat dan martabat yang sama, sehingga dapat berlaku adil dan bijaksana,” tutupnya  Prabowo Subianto #RelaBerkorban #kerjasama"
9,fajaronline,2023-01-13 15:38:48+00:00,"Survei Terbaru Bacapres di Sulsel, Anies Tertinggi, Ganjar Urutan Ketiga Versi ARCHI https://t.co/cKUGL5zTff #AniesBaswedan #GanjarPranowo #Pilpres2024 #PrabowoSubianto"
10,AniesSetiasetia,2023-01-13 15:32:39+00:00,"Asran Siara berharap pemimpin kedepan merupakan figur yang paham kondisi geopolitik dan bisa menjaga kedaulatan bangsa.  Prabowo Subianto #RelaBerkorban #kerjasama

"""
