,User,Date Created,Tweet
0,WongKatrok18,2023-01-06 23:44:24+00:00,@Relawananies Wah AHY percuma jd ketua umum kalau SBY turun ranjang.
1,DemokratProbo1,2023-01-06 23:44:13+00:00,"Partai Demokrat @PDemokrat @AgusYudhoyono berjuang bersama rakyat mewujudkan harapan2 yang dibelenggu oleh rezim penguasa. @Herzaky__MP
@EmilDardak @teukuharsya
#ahy #demokrat #demokratjatim #demokratkabupatenprobolinggo #emilsangdemokrat
https://t.co/riA9Vc4YvU"
2,dwikiprazz,2023-01-06 23:42:29+00:00,KEREN! AHY BERTUKAR PENDAPAT DENGAN PARA AKADEMISI AUSTRALIA https://t.co/dOZP8WVrbV
3,AHY_Galery,2023-01-06 23:42:26+00:00,Setuju sarannya mas AHY #AHYPimpinPerubahan #AHYPolitikusMendunia #AHYHarapanRakyat https://t.co/jNfky5vN3z
4,DemocastTV,2023-01-06 23:41:55+00:00,Demokrat Klaim Rakyat yang Ingin AHY Jadi Capres Semakin Banyak https://t.co/bdIg5jlFAb #AHYPimpinPerubahan
5,arafah_5,2023-01-06 23:41:51+00:00,"AHY: Kita harus tetap rendah hati, tapi harus tetap percaya diri https://t.co/gJlZtm7mW2 #AHY"
6,Dee_Rantii,2023-01-06 23:41:25+00:00,Demokrat Tercabik cabik karena AHY https://t.co/jDR8z6nJFm #AHYAsalBicara Kalsel
7,m_natsirdmokrat,2023-01-06 23:33:30+00:00,"RAPI :
Relawan AHY untuk Perubahan &amp; Perbaikan Indonesia
@AgusYudhoyono 
@SeputarAHY 
@Edhie_Baskoro 
@ebynews_id 
@didik_lp 
@PDemokrat 
@DemokratDIY 
@Demokrat_DKI 
@DemokratBanten 
@demokrat_jakpus 
@DemokratKlaten https://t.co/uLnuJ2XxnG"
8,sepetaking,2023-01-06 23:25:42+00:00,@AgusYudhoyono Akhir dan awal tahun..mapalla menanam 600 pohon untuk konservasi secara gratis..apakah mas Ahy punya program untuk membina Msyarakat yg peduli lingkungan Dan Alam..mohon petunjuk mas Ahy🙏🙏🙏 https://t.co/Clr1jyNJUx
9,Bandunghardcom,2023-01-06 23:13:18+00:00,Apa yang disampaikan AHY adalah apa yang disuarakan rakyat https://t.co/LkiKoXmQKo #AHYPimpinPerubahan
10,dwikiprazz,2023-01-06 23:12:37+00:00,PEMILIH ANIES BASWEDAN CONDONG MEMILIH AHY SEBAGAI CAWAPRES https://t.co/emApPPhrMz
11,AHY_Galery,2023-01-06 23:12:36+00:00,Demokrat Soroti Satgas Mafia Tenaga Kerja #AHYPimpinPerubahan #AHYPolitikusMendunia #AHYHarapanRakyat https://t.co/Gaf3KPtXcg
12,KasbahAnang,2023-01-06 23:12:07+00:00,Kontol AHY amatiran bangsat https://t.co/V7N59bdrqb #AHYAsalBicara Kalsel
13,KitaHebatcom,2023-01-06 23:11:59+00:00,Demokrat: Pola Pikir Anies Selaras dengan AHY dan Demokrat https://t.co/qj8uVlJmvJ https://t.co/bVfZzChgbg #AHYPimpinPerubahan
14,BobbyDarmanto27,2023-01-06 23:11:56+00:00,"BuzzeRp Panik, Elektabilitas AHY Terus Meningkat di Berbagai Lembaga Survei https://t.co/4PNPaCSJi4 #AHYPimpinPerubahan"
15,bocqah,2023-01-06 23:11:56+00:00,AHY Miliki Modal Kuat Pimpin Indonesia https://t.co/czbVHbCard Demokrat Makin Meroket Densi cs Menangis https://yo #AHYPimpinPerubahan
16,charlesgaspoul,2023-01-06 23:11:55+00:00,Pesan Kebangsaan AHY Selaras dengan Harapan Bangsa Indonesia #AHYPimpinPerubahan
17,arafah_5,2023-01-06 23:11:54+00:00,Pesan AHY untuk semua kader PDemokrat yang ingin meraih sukses https://t.co/LJZrkjsyg7 #AHY
