,User,Date Created,Tweet
0,Fido_id_,2023-01-30 23:59:39+00:00,"@RomitsuT @aniesbaswedan @SBYudhoyono @jokowi Hahahaha....
Ente emang kang ojek KONTOL 🤣🤣🤣

https://t.co/YXBNXuGail"
1,muhidin487,2023-01-30 23:59:30+00:00,@msaid_didu @aniesbaswedan @NasDem @PDemokrat @PKSejahtera Kolam tambah gencar memfitnah Pak @aniesbaswedan
2,JokoPaw,2023-01-30 23:59:29+00:00,@Syamhad26510736 @rosi_maul @aniesbaswedan terbaru dri katak pembina😀🤣
3,SPrabawanta,2023-01-30 23:59:20+00:00,@MardaniAliSera @aniesbaswedan @PKSejahtera @NasDem @PDemokrat Koalisi ketakutan
4,123ardhan,2023-01-30 23:59:19+00:00,"@Tita83079013 @aniesbaswedan Ini cebong dunggu

Gak tahu berita terkini
Kalau bodoh jangan dipupuk
Memalukan"
5,sasti12,2023-01-30 23:59:03+00:00,@Tita83079013 @aniesbaswedan Enteng aja ngibul nya ...sambil senyum2 .. kliatan udah biasa ..
6,faybrintik,2023-01-30 23:59:02+00:00,@Tita83079013 @aniesbaswedan Muntah aja terus sampai muntah darah boooong....
7,MardiahJuly,2023-01-30 23:58:48+00:00,"@NasDem @aniesbaswedan NASDEM Telah Mempelopori Gerakan Perubahan bersama PD dan PKS yg telah Komit bergandeng tangan menggerakkan Perubahan yg sesungguhnya. 
BRAVO !!"
8,Espriatna05,2023-01-30 23:58:25+00:00,"@msaid_didu @aniesbaswedan @NasDem @PDemokrat @PKSejahtera Wah bisa dapet 4 jabatan lagi dong mbah
😄😄😄"
9,gatotsuhiro,2023-01-30 23:58:12+00:00,Puluhan Ribu Orang Sambut Anies Baswedan di Lapangan Gotong Royong Masbagik Lotim NTB https://t.co/ASKrcgvLwE
10,Lidya80352307,2023-01-30 23:58:11+00:00,"@Edy12744555 @Dennysiregar7 @aniesbaswedan Orang pd bingung, semua nama diganti"
11,eagle23138,2023-01-30 23:58:05+00:00,"@TeguhSudarisman @Adenurj62093638 @aniesbaswedan @NasDem Ada yg salah dgn twit sy?
Oligarki yg kalian tolak itu ada surya paloh, JK yg jls2 di blkg anis. 
Anis ga miskin? Iyalah,kan mantan gub DKI &amp; dl ahok bilg ad anggaran khusus yg jd hak prerogatif gub,klo ahok dl pke buat bantu org, klo anis buat nebelin reknya. Salahku dimana? 🤣"
12,arifpribadi999,2023-01-30 23:57:36+00:00,@sipil82 Kenapa pendukung @aniesbaswedan hobi nyebarin hoax ya?
13,gatotsuhiro,2023-01-30 23:57:32+00:00,Dai dan Daiyah Hidayatullah Siap Menangkan Anies Baswedan di Bumi Lambung Mangkurat https://t.co/PXE9QQK4XI
14,kimingo2022,2023-01-30 23:57:24+00:00,"@BernadusAdam @Miduk17 @Karinbahary2 @aniesbaswedan kasihan ibumu, gara2 anies baswedan.
lo jadi goblog"
15,MuhiqR,2023-01-30 23:57:22+00:00,"Selamat Pagi para pembenci Mas Anies Baswedan, Apakah sudah bahagia hari ini .... 🐸🐸🐸☕☕ https://t.co/pWy6tQwysN"
16,MF_Alawi,2023-01-30 23:57:20+00:00,@msaid_didu @aniesbaswedan @NasDem @PDemokrat @PKSejahtera Mantaaaapppp
17,AgungPindha,2023-01-30 23:57:18+00:00,@Tita83079013 @aniesbaswedan Bonekanta Bloomberg .
18,Zackis_Roz,2023-01-30 23:57:05+00:00,"@msaid_didu @aniesbaswedan @NasDem @PDemokrat @PKSejahtera Kirain dulu emang kritis pada pemerintah, ga taunya pendukung sebelah?

Semoga ga jadi gelandangan politik ya Mbah"
19,ziuullll,2023-01-30 23:56:59+00:00,@johnlang72 @panca66 @aniesbaswedan @teukuriefky_1 @inisifani @suryadelalu Sok toy
20,Rinachaniago13,2023-01-30 23:56:38+00:00,@MardaniAliSera @aniesbaswedan @PKSejahtera @NasDem @PDemokrat Mantap
21,Ndoro6829S960,2023-01-30 23:56:27+00:00,"@dodfern @dokter_kampung @Ndoro68295960 @zacx_is_back @hilmia0123 @faithouse_ @maushaffa @StopPlandemit @Doyz_Leone1309 @Corleone_1309 @Realistics_Yy @mbokecahndeso @maximv_satriaus @Rey_Chan11 @Kohun21 @rickasun09 @shiningone11 @uwasuk @dwihrw @Bang_Jemie @111score @Kowidongo @Mary10322802 @Twitter @aniesbaswedan @Anonymouslem_A1 Heleh2..blum juga ngeriview data dah prasangka negatif duluan..😷😷 pertanda denial ama kenyataan.... 
makanya bagi gw yg real2 aje..tunjukin RS yg sibuk nanganin orang kipi berat abis vaksinasi massal..ada???...atau tunjukin kuburan massal orang yg meninggal krn KIPI??.🧐"
22,Irhaliday_3,2023-01-30 23:56:24+00:00,"Partai @NasDem : ""Melangkah Bersama Anies Baswedan""

Slogan ini akan terus di dengungkan sampai cita-cita itu terwujud :) #AniesUntukINDONESIA"
