,User,Date Created,Tweet
0,AmalikNikmah,2023-01-06 22:26:28+00:00,"Prabowo Subianto mendapatkan Bintang Legiun Veteran RI dari Legiun Veteran Republik Indonesia (LVRI). Penghargaan disematkan kepada Prabowo Subianto oleh Letjen TNI (Purn) HBL Mantiri selaku Ketua Umum DPP LVRI.

Selengkapnya: https://t.co/4EtasnkA7o https://t.co/PBeSUHWgjm"
1,papajahara2,2023-01-06 20:44:21+00:00,"GILA.! IBU IBU TERIAK INI..PADA JOKOWI.! https://t.co/g7CmAXAQcP via @YouTube 

#JokowiAntekChina #JokowiSudahGagal #JokowiBiangBencana #JokowiBikinTekor #Anies  #AniesPresiden2024 #ganjar_pranowo #AHYPolitikusMendunia #AHYPimpinPerubahan #AHYHarapanRakyat #prabowosubianto #PUBG"
2,MohArif70387624,2023-01-06 17:31:26+00:00,@prabowo 2024 BPK Prabowo Subianto
3,gerindra_ktmgl,2023-01-06 16:07:52+00:00,"""Tetaplah berkata, berpikir dan berbuat baik""
 -PRABOWO SUBIANTO-

#MendingPrabowo
#PrabowoSubianto
#prabowo
#gerindra
#PrabowoBersamaRakyat
#GerindraJateng
#GerindraJawaTengah https://t.co/aAPbUS7Wai"
4,news_wanheart,2023-01-06 14:55:07+00:00,"Kecewanya Emak-Emak Dikhianati Prabowo Subianto Pada Pilpres 2019: Nyebut Namanya Aja, Sudah Sangat Terluka https://t.co/gUbPLW8kjm"
5,pecalncek,2023-01-06 14:46:51+00:00,"culun bosss, ra ono gelut2an

Prabowo Subianto
#kerjasama
#UntukIndonesia"
6,pecalncek,2023-01-06 14:46:26+00:00,"ett jauh amat tingginya ya wkwk

Prabowo Subianto
#kerjasama
#UntukIndonesia"
7,pecalncek,2023-01-06 14:46:03+00:00,"iya saya udah tau kok kak

Prabowo Subianto
#kerjasama
#UntukIndonesia"
8,pecalncek,2023-01-06 14:45:30+00:00,"awas ketabrak walang sangit pak heee

Prabowo Subianto
#kerjasama
#UntukIndonesia"
9,pecalncek,2023-01-06 14:44:25+00:00,"sepakat mas 

Prabowo Subianto
#kerjasama
#UntukIndonesia"
10,pecalncek,2023-01-06 14:43:24+00:00,saya juga percaya pak Prabowo Subianto mampu melakukan itu #kerjasama #UntukIndonesia
11,pecalncek,2023-01-06 14:42:56+00:00,mas dio kebagian ga tuh bantuan dari pak Prabowo Subianto ? #kerjasama #UntukIndonesia
12,pecalncek,2023-01-06 14:42:15+00:00,"valid, no debat. pak Prabowo Subianto emang udah diakui #kerjasama #UntukIndonesia"
13,pecalncek,2023-01-06 14:41:29+00:00,"mantap! makin banyak dukungan buat pak Prabowo Subianto
#kerjasama #UntukIndonesia"
14,pecalncek,2023-01-06 14:40:20+00:00,semoga berkah bantuannya pak Prabowo Subianto #kerjasama #UntukIndonesia
15,pecalncek,2023-01-06 14:39:59+00:00,"oh jelas, secara yg paling deket ke pak jokowi sekarang kan cuma pak Prabowo Subianto aja #kerjasama #UntukIndonesia"
16,pecalncek,2023-01-06 14:39:21+00:00,kalo jadi presiden nanti dibenahin aja PSSI nya ya pak Prabowo Subianto #kerjasama #UntukIndonesia
17,pecalncek,2023-01-06 14:38:35+00:00,mantep jg quotes nya pak Prabowo Subianto #kerjasama #UntukIndonesia
18,inilahdotcom,2023-01-06 14:12:00+00:00,"Pertemuan Menhan Prabowo Subianto (@prabowo) dengan Presiden Jokowi (@jokowi) di Istana Kepresidenan pada Jumat (6/1/2023) pagi, tidak terkait dengan rencana perombakan kabinet (reshuffle)

https://t.co/KiUpWa98nW https://t.co/5aG56lSL8G"
19,IDNTimes,2023-01-06 13:55:05+00:00,Menteri Pertahanan Republik Indonesia Prabowo Subianto dianugerahi Bintang Legiun Veteran Republik Indonesia (LVRI) atas darma baktinya untuk perkembangan dan kemajuan LVRI. https://t.co/rftppT58tk
20,MasGaruda2,2023-01-06 13:51:55+00:00,"Terima Medali LVRI, Pesan Prabowo Subianto ‘Jangan Lupakan Jasa Pahlawan’ Bukan Omong Doang https://t.co/UziUGrvbL2

#UntukIndonesia"
21,MasGaruda2,2023-01-06 13:51:02+00:00,"Di Hadapan Senior Legiun Veteran Republik Indonesia, Prabowo Subianto Mengaku Tetap Junior - Suara Soppeng https://t.co/ozGsPueHoU #UntukIndonesia"
