,User,Date Created,Tweet
0,M_Zulfan_Z,2023-01-13 23:59:32+00:00,@AirinDatangLagi @ridwankamil Rencana pembangunan masjid sudah ada sejak 7 tahun yg lalu. Kalo mau protes harusnya sejak saat itu. Jangan sudah diresmikan baru diprotes. Apa kamu mau masjidnya  ditutup atau dijual? Jangan berfikir kalo uang digunakan untuk masjid berarti yg lainnya terabaikan. Itu keliru.
1,kangjuju10,2023-01-13 23:58:31+00:00,@Dennysiregar7 @ridwankamil Jangan banyak bacot bilang aja lu takut kan?!!
2,bachtiarjay4,2023-01-13 23:57:55+00:00,@Dennysiregar7 @ridwankamil banci lu....
3,aksibelaulama,2023-01-13 23:56:04+00:00,"Hukum Menelan Sperma, Begini Hukumnya!.
Baca 👉 https://t.co/ctkq3A91xB
.
Trend 🚀 Alhamdulillah Love is Love De Gea Ridwan Kamil Jimin of BTS Skinny THE BOYZ Jatuh Alexandra Average #jumatberkah #Islam. https://t.co/y3OuPz57ik"
4,FirmanelMilano,2023-01-13 23:55:47+00:00,@Dennysiregar7 @ridwankamil Anu brutalah sia.. bgst
5,FirmanelMilano,2023-01-13 23:55:03+00:00,@Dennysiregar7 @ridwankamil Makanya jangan gonggong aja lu.. laper lu ya bentar lagi rezim lu bubar
6,andrikingo77,2023-01-13 23:54:07+00:00,Sudah mau 10 tahun underpass Cibiru tidak juga dimulai? Janji aja apa gimana nih kang @ridwankamil ? #kangemil #janjidoang #apbdjabar #jabarjuara #kapanjuaranya https://t.co/2OY4W67qm4
7,setiawa221292,2023-01-13 23:53:30+00:00,@Quvvatt @Dennysiregar7 @ridwankamil Mntap
8,Irwan2yah1,2023-01-13 23:51:37+00:00,@M_Zulfan_Z @ridwankamil Thanks ya atas berbagi informasi
9,h454nb,2023-01-13 23:50:38+00:00,@Dennysiregar7 @ridwankamil Nih lu jawab langsung... https://t.co/NzSHUSSOtg
10,Afakhrudin728,2023-01-13 23:49:21+00:00,@ridwankamil @aheryawan Oowh...jadi memang dari awal kang @ridwankamil sdh terlibat untuk proyek 1T ini ya? Kirain hanya sekedar meneruskan proyek yg sdh berjalan.😧
11,santusjunior,2023-01-13 23:49:05+00:00,"@PadmavatiPrati1 Kapan Pak @ridwankamil bangun Gereja , Pura dan Wihara di Bekasi  khususnya , Jawa Barat umum nya , Pak @jokowi , Pak @KemenPU , Ibu @kemenkeu , ditunggu kabar baiknya"
12,rizkymuhajirin2,2023-01-13 23:45:17+00:00,"@Dennysiregar7 @ridwankamil Manusia pengadu domba emang harus di kasih pelajaran,, saya setuju si deni masukin ring MMA tanpa body protector 👍"
13,M_Zulfan_Z,2023-01-13 23:44:02+00:00,@ZeboLady @ridwankamil Silahkan diajukan! Pemda akan siap untuk mendanai dan memberi izin.
14,M_Zulfan_Z,2023-01-13 23:43:04+00:00,@AirinDatangLagi @ridwankamil Anggaran 1 Triliun bukan hanya untuk pembangunan masjid yang dapat menampung 50.000 jamaah tetapi juga untuk pembuatan pengendali banjir dan museum. Anggaran 1 Triliun dicicil selama 7 tahun dan dianggarkan sejak jaman Gubernur Aher. Pendirian masjid atas usulan rakyat.
15,ariefalay66,2023-01-13 23:41:54+00:00,Gimana nih udah mau 10 tahun loh ga mulaimulai proyeknya... Janji aja apa gimana? #ridwankamil #gubernurjabar #jabarjuara #underpasscibiru #gajadijadi https://t.co/VPP9ykqTIW
16,iannokai,2023-01-13 23:40:45+00:00,@Dennysiregar7 @ridwankamil Lawan atuh siga awewe eweuh kawani
17,CahayaKafiah,2023-01-13 23:39:46+00:00,"@ridwankamil assalamualaikum kang punten bantu repost yaa ,kamu memberi kesempatan kepada anak anak  yang ingin melanjutkan sekolah tapi tidak ada biaya, bisa sekolah disini tanpa harus memikirkan biaya untuk gelombang satu  . Terimakasih https://t.co/zSDDKQSPFo"
18,OposisiCerdas,2023-01-13 23:39:39+00:00,"Emak-emak Joget di Masjid Raya Al Jabbar, Ridwan Kamil: Hargai Tempat Ibadah
https://t.co/wezEJshq3H"
19,NusantaraSetya,2023-01-13 23:37:02+00:00,@aarrar0107 @MudasirRomini @Dennysiregar7 @ridwankamil Itu cebong semua bangsaat
20,saladin040337,2023-01-13 23:33:56+00:00,"@AslanPutra9 @Dennysiregar7 @ridwankamil Amiin yaa rabb, insya Allah kami selamat dunia akhirat, semoga yaa Allah hati dan mulut orang yg mendoakan ini  diberikan balasan yg setimpal jika bicara busuk bersihkan lah yaa Allah, kasihanilah orangini hati nya keji dan sombong  yaa Rabb, panggil orng ini agar stop merusak🤲"
21,Iduar4,2023-01-13 23:33:29+00:00,"@ridwankamil udh ke sekian kali TPA Sarimukti macet, sampah numpuk dimana mana, mohon kiranya pa RK utk mengambil tindakan kepada Dinas terkait"
22,ibbellanjrah,2023-01-13 23:31:23+00:00,"@Dennysiregar7 @ridwankamil Masih adakah yg ngebela'in manusia menjijikan, selain Kaka pembina yg peliara dia??!
(Pasca ganti regim, kaum BuzzeRp ini bakal kek mana nasibnya. Kita tunggu saja)"
23,Acik32938667,2023-01-13 23:29:01+00:00,@Dennysiregar7 @ridwankamil Sy yakin DS pasti tak gentar...lawan aja bila perlu naik ring😁😁
24,Cak_Penyon,2023-01-13 23:27:01+00:00,@Irwan2yah1 @ridwankamil trs warganya suruh patungan buat beli tu masjid???d suruh hargai lo...berapa orng tu patungan 1T lg 🤭
25,ibbellanjrah,2023-01-13 23:25:17+00:00,"@Dennysiregar7 @ridwankamil Selama ini MULUT kau lebih Brutal, Bego !!!"
26,andrikingo77,2023-01-13 23:21:56+00:00,Sudah 10 Tahun tapi masih wacana aja nih underpassnya kang emil? Gimana nih gess? janji doang ah payah #ridwankamil #janjigaknangis #janjimupalsu #jabar #jabarjuara #apbdjabar #kangemil https://t.co/5Xz75jTxEO
27,suaraindonews_,2023-01-13 23:21:37+00:00,Kosgoro: Ridwan Kamil Sudah Jadi Kader Golkar https://t.co/SrMDNN1Ldh
28,azharafreza2,2023-01-13 23:18:07+00:00,"@ridwankamil @HeryIdris5 @KomikSelow @jokowi @Paltiwest @Tita83079013 @KPK_RI @firlibahuri @FirzaHusainID @Menkeu jgn mesjid saja anda yg bangun dgn menggunakan APBD,tapi gunakan juga donk APBD UNTUK PEMBANGUNAN SARANA TMPT IBADAH HINDU,GEREJA DLL https://t.co/3kekzaoRE9"
29,sonianursery,2023-01-13 23:13:50+00:00,"Hukum Anak Durhaka Kepada Ayah Dalam Islam.
Baca 👉 https://t.co/hLaSuVyVue
.
Trend 🚀 Alhamdulillah De Gea Love is Love Jimin of BTS Ridwan Kamil Skinny Average THE BOYZ Mowning Sarapan Semangat Rahajeng #jumatberkah #Islam. https://t.co/n3YOvNI0rO"
30,SYahweelohim,2023-01-13 23:13:39+00:00,@Dennysiregar7 @ridwankamil Yang pasti mereka semua berAgama
