,User,Date Created,Tweet
0,angga_me46,2022-12-13 23:58:47+00:00,"@StefanAntonio__ @ridwankamil Dulu akun twitter sy ilang gara2 debat ama pendukungnya waktu dia msh jd walkot bdg. Imo dia jago desain aja, perencanaan kesananya belum tentu"
1,ferdifitra999,2022-12-13 23:58:25+00:00,@kogakogiyo @__dtm__ Iya kah pak @ridwankamil ?
2,MenulisPikiran,2022-12-13 23:57:36+00:00,"@arifinpribadi @ridwankamil @PKSejahtera Mumpung baru rencana, hayo Pak Gub dan Pak Walkot gunakan akal sehat dan punya nurani melihat para orang tua membela anak2nya supaya tetap bisa bersekolah. Apakah nurani anda berdua sdh tdk ada tersisa sedikit saja ?"
3,Faridz_gagah,2022-12-13 23:56:22+00:00,@zerriegmarun @CarolinSiagian Assalamualaikum wrwb pak @ridwankamil how are you today..!!!
4,iratna1212,2022-12-13 23:53:11+00:00,@ridwankamil @mohmahfudmd Gimana tanggapan nya pak?? https://t.co/UjzRr6VD3E
5,__SudutPandang,2022-12-13 23:52:36+00:00,"@sigitwid @jalantropis @KPAI_official KARENA TIDAK MEMILIKI STANDAR NILAI MORAL, Umat Islam tidak merasa bersalah, tidak merasa berdosa merampas lahan SDN 01 POCIN milik Negara yang merupakan hak publik menjadi milik satu golongan (Islam)

@ridwankamil @Kemdikbud_RI @KemensetnegRI @DPR_RI @jokowi @OmbudsmanRI137"
6,M_Zulfan_Z,2022-12-13 23:48:04+00:00,@sigitwid Ini berarti PSI perang dengan PKS. Saya tidak mau ikut campur ya. Tapi tolong jangan menjelekkan Bapak Ridwan Kamil. Karena beliaulah yang berhasil menghentikan penggusuran SD ini.
7,Raf_Priyasahaja,2022-12-13 23:45:53+00:00,@SitiNur81010445 @HabanglaliK @T_AndriSugiarto @bwinarso99 @jokowi @kemendagri @titokarnavian_ @ridwankamil @mohmahfudmd Bingung deh mana sebetulnya yg lebih penting
8,3012RK,2022-12-13 23:45:01+00:00,"@ridwankamil Segitu langkanyakah masjid di Depok hingga bela²in gusur sekolah? Wong masjid yg ada aja msh bnyk yg sepi.
Ini mah walkot niatnya cm mau dikenang dgn ttd di prasasti. Sama kaya Dada Rosada dgn GBLA &amp; Aher dgn Kertajatinya, kejar tayang semua jelang akhir masa jabatan"
9,Farhan26094445,2022-12-13 23:44:42+00:00,@polrestabandung @Ranggadly @KaredokLeunca__ @kemendagri @mohmahfudmd @ListyoSigitP @ridwankamil Di lingkungan Jajaran polres itu pastinya ada rasa takut sama Bupati dan orang2 di sekar Bupati sebaiknya yg periksa/ sidak  itu dari jajaran polda atau kementerian dalam negeri 🤔
10,karmelia08,2022-12-13 23:18:59+00:00,"Pak @ridwankamil masa mau di rayu pake lagu dangdut. 

@sigitwid @kokokdirgantoro
@susyrizky 

https://t.co/aOrpnKMcj3"
11,CapresGoblog,2022-12-13 23:16:54+00:00,@StefanAntonio__ @tamvankacida @ridwankamil Gila ibadah sampai sekolah pun mau dijadikan masjid
12,antosugiyanto80,2022-12-13 23:13:03+00:00,@ridwankamil  @muigarut2016 ayo dukung
13,iskandar_bebek,2022-12-13 23:12:03+00:00,@detikcom Pak... ya kali di lolosin ijinnya 😅 @ridwankamil
14,SeknasJppi,2022-12-13 22:57:07+00:00,"532 Sekolah Rusak Akibat Gempa Cianjur, Ridwan Kamil: Dibangun Ulang - detikJabar https://t.co/3GKsREsKrN https://t.co/Z0C4PkjHBu"
15,AkangEi,2022-12-13 22:54:29+00:00,"MASJID RAYA AL JABBAR DIRESMIKAN AKHIR TAHUN INI
Masjid yang berkapasitas 60.000 jemaah itu akan segera diresmikan pada akhir tahun 2022 oleh Gubernur Jabar @ridwankamil #bandung #Indonesia #Mosque
#Argentina #WorldcupQatar2022
https://t.co/ji5gFfLZW2"
16,alexppratomo,2022-12-13 22:54:19+00:00,@StefanAntonio__ @ridwankamil Maaf baru ke pesta https://t.co/z1cy6RDZy9
17,posbakumpranaja,2022-12-13 22:39:57+00:00,"Jadi Rebutan PAN Dan Golkar, Ridwan Kamil Pilih Beringin Atau Matahari? https://t.co/6f40LOoQPZ"
18,pantau24jam,2022-12-13 22:39:54+00:00,"Jadi Rebutan PAN Dan Golkar, Ridwan Kamil Pilih Beringin Atau Matahari? https://t.co/a6fCc9oZQt"
19,SisFebriana,2022-12-13 22:39:48+00:00,@AneveyGonzalez Dan kita lestarikan #bersamajuara #ridwankamil
20,SisFebriana,2022-12-13 22:39:37+00:00,@rosaliaratih Siap neng #bersamajuara #ridwankamil
21,SisFebriana,2022-12-13 22:39:24+00:00,@DhyNurdiansyah jangan donk #bersamajuara #ridwankamil
22,SisFebriana,2022-12-13 22:38:46+00:00,@AlecMaxwell1 Setuju #bersamajuara #ridwankamil
23,SisFebriana,2022-12-13 22:38:30+00:00,@berkinhatunu Dan inovatif #bersamajuara #ridwankamil
24,SisFebriana,2022-12-13 22:37:39+00:00,@rosaliaratih Ini sudah dilestarikan pencak silat #bersamajuara #ridwankamil
25,SisFebriana,2022-12-13 22:34:09+00:00,@AgilFil Kapan kapan juga boleh #bersamajuara #ridwankamil
26,SisFebriana,2022-12-13 22:33:51+00:00,@FadiaNurin Mantab itu pasti #bersamajuara #ridwankamil
27,SisFebriana,2022-12-13 22:33:41+00:00,@AgilFil Bentar lagi mungkin #bersamajuara #ridwankamil
28,Dony_YNWA,2022-12-13 22:33:15+00:00,@ellameilia @SuryaPAA56 @detikcom Tunggu respon dari  Pak @ridwankamil   apa mau di rayu  beliau dgn  walikota yg  tidak bisa  memikirkan  nasib anak2  di sekolah  tsb.    Cc. @nadiemmakarim  @mohmahfudmd
29,SisFebriana,2022-12-13 22:31:36+00:00,@FadiaNurin Harus donk #bersamajuara #ridwankamil
30,SisFebriana,2022-12-13 22:31:24+00:00,@AgilFil Iya semoga aja sih #bersamajuara #ridwankamil
31,SisFebriana,2022-12-13 22:31:03+00:00,@AhmadKhairyDzak Tunggu aja ya #bersamajuara #ridwankamil
32,SisFebriana,2022-12-13 22:30:04+00:00,@AneveyGonzalez Yup tunggu Pak Ridwan Kamil memberitahu #bersamajuara
33,SisFebriana,2022-12-13 22:29:46+00:00,@rosaliaratih Kang Emil #bersamajuara #ridwankamil
34,SisFebriana,2022-12-13 22:29:08+00:00,@AlecMaxwell1 Betul banget #bersamajuara #ridwankamil
35,SisFebriana,2022-12-13 22:28:58+00:00,@BetraPratama Iya tungguin ya #bersamajuara #ridwankamil
36,SisFebriana,2022-12-13 22:28:46+00:00,@berkinhatunu terutama di Jawa Barat yang merupakan basis masa nya Ridwan Kamil #bersamajuara
37,SisFebriana,2022-12-13 22:27:50+00:00,@anonwalangclue Iya donk pastinya #bersamajuara #ridwankamil
38,SisFebriana,2022-12-13 22:27:29+00:00,"@wandi16997090 @Jarwo94504889 @ridwankamil Dan paling layak masuk bursa capres 2024, Ridwan Kamil #bersamajuara"
39,tomahawkriders,2022-12-13 22:27:10+00:00,"@hadiyat_aria @themorningtide @ridwankamil Intinya cuma denial golongannya suka jadi teroris

Kalo di Muhammadiyah ideologi yg diajarkan ideologi sosial dengan surah al ma'un sebagai intinya

Di gank radikal ideologi yg dikembangkan ideologi kebencian dgn al baqarah 120 jadi basis

Dan diawali dengan ajaran kopar kapir https://t.co/nbyD8mrBE1"
40,SisFebriana,2022-12-13 22:26:38+00:00,@rosaliaratih Bersatu membawa ke pncak eletabilitas masing-masing #bersamajuara #ridwankamil
41,SisFebriana,2022-12-13 22:25:59+00:00,@AyaNayyaya Iya donk harus #bersamajuara #ridwankamil
42,SisFebriana,2022-12-13 22:25:23+00:00,@AhmadKhairyDzak Aminn berjodoh ya #bersamajuara #ridwankamil
43,SisFebriana,2022-12-13 22:25:01+00:00,@asep24942597 @Jarwo94504889 @ridwankamil Kang Emil gada lawan #bersamajuara
44,SisFebriana,2022-12-13 22:23:06+00:00,@twettyayu Setuju gw ama lo #bersamajuara #ridwankamil
45,SisFebriana,2022-12-13 22:22:52+00:00,@AgilFil Bener banget #bersamajuara #ridwankamil
46,SisFebriana,2022-12-13 22:22:18+00:00,@FadiaNurin Gak akan lama lgi katanya #bersamajuara #ridwankamil
47,SisFebriana,2022-12-13 22:19:49+00:00,@AhmadKhairyDzak Atau gaji naik ! #bersamajuara #ridwankamil
48,SisFebriana,2022-12-13 22:19:35+00:00,@twettyayu Iya selamat yaa berkat Pak Gub Ridwan Kamil #bersamajuara
49,SisFebriana,2022-12-13 22:18:47+00:00,@AneveyGonzalez Banget itu mah #bersamajuara #ridwankamil
50,SisFebriana,2022-12-13 22:18:21+00:00,@rahmamamarah Harus donk itu #bersamajuara #ridwankamil
51,SisFebriana,2022-12-13 22:18:08+00:00,@DhyNurdiansyah Ya yg dapet gaji itu aja sih #bersamajuara #ridwankamil
52,SisFebriana,2022-12-13 22:17:54+00:00,@AlecMaxwell1 Pasti donk #bersamajuara #ridwankamil
53,SisFebriana,2022-12-13 22:17:21+00:00,@anonwalangclue Besar banget malahan #bersamajuara #ridwankamil
54,SisFebriana,2022-12-13 22:16:28+00:00,@rahmamamarah Kamuu  ? #bersamajuara #ridwankamil
55,SisFebriana,2022-12-13 22:15:49+00:00,@AhmadKhairyDzak Luar biasa Gubernurnya donk Pak Ridwan Kamil #bersamajuara
56,SisFebriana,2022-12-13 22:15:30+00:00,@rosaliaratih @KhansaIstiqomah Lembur ? kuat ? #bersamajuara #ridwankamil
57,SisFebriana,2022-12-13 22:15:17+00:00,@KhansaIstiqomah Makin ganteng dan cantik gak #bersamajuara #ridwankamil
58,SisFebriana,2022-12-13 22:14:40+00:00,@Anisabilu8 Iya yaa #bersamajuara #ridwankamil
59,SisFebriana,2022-12-13 22:14:12+00:00,@PemudaPejuang_ Emang tinggi #bersamajuara #ridwankamil
60,SisFebriana,2022-12-13 22:13:52+00:00,@twettyayu Kurang dikit lagi tuh #bersamajuara #ridwankamil
61,SisFebriana,2022-12-13 22:13:41+00:00,@AgilFil Bener banget #bersamajuara #ridwankamil
