,User,Date Created,Tweet
0,geloraco,2022-12-13 23:52:52+00:00,"Prabowo Subianto dan Politik Tumpang Tindih Indonesia
https://t.co/8BYzdfwBa7"
1,Bella_beneamata,2022-12-13 21:55:07+00:00,"Rekam jejak dan segudang keunggulan yg dimiliki Erick Thohir dapat mengerek elektabilitas Ketum Gerinda Prabowo Subianto.

#BangkitBersamaET https://t.co/zB6q3ddn6u"
2,DwiSanna,2022-12-13 17:38:10+00:00,"Andre mengungkapkan, dalam dua tahun terakhir tidak pernah ada kader yang menyebut nama lain selain nama Prabowo Subianto. Mending Prabowo https://t.co/APY2UZ8ovj dekade08"
3,TikaYanuar3,2022-12-13 17:33:57+00:00,"“Sosialisasi ini bertujuan agar masyarakat luas, khususnya Tapal Kuda mengetahui bahwa Bapak Prabowo Subianto benar-benar siap untuk mencalonkan sebagai Capres 2024,” ujar Abu Amin. Mending Prabowo https://t.co/qohYOQ5qXt dekade08"
4,CentikaMaulia,2022-12-13 17:25:02+00:00,"""Ya, itu urusan partai lain. Partai Gerindra urusannya ya satu, capresnya hanya Pak Prabowo Subianto,"" jelas Andre. Mending Prabowo https://t.co/GzHo1MhrOu dekade08"
5,TirfanP,2022-12-13 17:22:37+00:00,Kegiatan dimulai dengan kegiatan doa bersama untuk bencana alam di daerah Lumajang dan mendoakan Prabowo Subianto menjadi Presiden 2024. Mending Prabowo https://t.co/IzHzXv8UgV dekade08
6,keisyaptri_,2022-12-13 17:16:52+00:00,Akhir-akhir ini Indonesia sering terjadi bencana alam membuat Prabowo Subianto berkunjung menghibur para korban. Mending Prabowo https://t.co/1aw9jCq8QV dekade08
7,gerindra_kota,2022-12-13 16:22:04+00:00,Semakin Maju Sepakbola Indonesia dan Terima Kasih Bapak #prabowosubianto https://t.co/HpHsv9IfaI
8,_NusantaraKu,2022-12-13 16:13:40+00:00,"Karakter ketegasan dimiliki oleh sosok Prabowo Subianto dilengkapi dengan karakter kecakapan komunikasi dimiliki oleh @erickthohir, jadi cocok jika kedua tokoh ini diduetkan 👍🏻 #BangkitBersamaET https://t.co/vAt6o81I43"
9,GerindraJtg,2022-12-13 16:00:26+00:00,"Jadi kalian tim bubur diaduk atau tidak diaduk? Mau bagaimanapun cara kalian memakan bubur jika sudah menjadi pemimpin harus selalu mementingjan rakyatnya ya.
#MendingPrabowo
#PrabowoSubianto
#Prabowo
#gerindra
#gerindrajawatengah
#gerindrajateng https://t.co/xQ99BMDdyM"
10,anni_noni,2022-12-13 14:28:47+00:00,"@indadilmakmur Kowe Siji Sijine, Aku Bangga Karo Kowe.. PRABOWO SUBIANTO🇲🇨💯
nyontek kata2 GERINDRA😁🙏 https://t.co/YfBNBJCLky"
11,Rapiyanti_Tina,2022-12-13 14:12:54+00:00,Said mengatakan bantuan dari Yayasan Prabowo Subianto Djojohadikusumo merupakan wujud kepedulian Prabowo terhadap umat Islam. Dia mengapresiasi Prabowo. #PrabowoPeduli #kerjasama
12,gerindra_ktmgl,2022-12-13 14:05:14+00:00,""" Guru itu adalah suatu Panggilan Yang Sangat Menentukan Apakah Peradaban Itu Berhasil atau Tidak,"" - Prabowo Subianto
#MendingPrabowo #PrabowoSubianto #Prabowo #Gerindra #GerindraJawaTengah #GerindraJateng
#DPCGerindra #KotaMagelang https://t.co/6JOa8kamYS"
13,GerindraTegal,2022-12-13 13:29:25+00:00,"Jika itu pun kita tidak mampu, janganlah kita merugikan orang lain. Janganlah menjadi beban bagi masyarakat apa lagi menjadi masalah bagi masyarakat"" 
- Prabowo Subianto.

#mendingprabowo #prabowo #PrabowoSubianto #gerindra #jateng #jawatengah #gerindrajateng #gerindrajawatengah https://t.co/w2vciMfTYy"
14,GerindraTegal,2022-12-13 13:28:29+00:00,"""Jadilah pribadi yang bermanfaat bagi lingkungan sekitar, karena sebaik-baiknya manusia adalah yang bermanfaat bagi orang lain. Jika kita tidak mampu membantu orang lain, bantulah orang terdekat kita.

#mendingprabowo #prabowo #prabowosubianto #gerindra #jateng #jawatengah"
