,User,Date Created,Tweet
0,jawir69,2022-12-13 23:52:32+00:00,"Ketahuan Safari Bareng @aniesbaswedan , Menterinya @jokowi Jadi Bulan-bulanan: Dia Mesti Dipecat!  @pramonoanung @puanmaharani_ri 
https://t.co/EaKSuw0u2H"
1,azkaayulutfiah,2022-12-13 23:01:44+00:00,@puanmaharani_ri @_TNIAL_ @cakimiNOW Mdh2an visi dan misi Panglima TNI teruji menghdpi th politik dan menjg marwah TNI dg Tri Martanya dan menjg keutuhan NKRI dr gangguan dlm dan luar negeri
2,azkaayulutfiah,2022-12-13 23:01:38+00:00,@puanmaharani_ri @_TNIAL_ @cakimiNOW Mantab moga lancar dan sukses Panglima TNI ku sangat membanggakan sekali
3,azkaayulutfiah,2022-12-13 23:01:12+00:00,@puanmaharani_ri @_TNIAL_ @cakimiNOW Selamat  mengemban Tugas yg mulia  Pak Margono
4,azkaayulutfiah,2022-12-13 23:01:03+00:00,@puanmaharani_ri @_TNIAL_ @cakimiNOW SEMOGA BAPAK MARGONO BISA MENGAMANKAN NKRI AMIN
5,azkaayulutfiah,2022-12-13 23:00:55+00:00,@puanmaharani_ri @_TNIAL_ @cakimiNOW Semoga amanah dan berhasil untuk melindungi segenap bangsa Indonesia dari bahaya yang mengancam NKRI
6,azkaayulutfiah,2022-12-13 23:00:45+00:00,@puanmaharani_ri @_TNIAL_ @cakimiNOW Selamat Pak Yudo. Semoga TNI semakin dekat dengan rakyat
7,azkaayulutfiah,2022-12-13 23:00:39+00:00,@puanmaharani_ri @_TNIAL_ @cakimiNOW semoga amanah aminn🤲🙏
8,azkaayulutfiah,2022-12-13 23:00:09+00:00,@puanmaharani_ri @_TNIAL_ @cakimiNOW Semoga Bapak calon panglima TNI sehat dan sukses selalu dalam menjalankan tugas yg amanah Amiin yrb 🤲🤲
9,azkaayulutfiah,2022-12-13 22:59:52+00:00,@puanmaharani_ri @_TNIAL_ @cakimiNOW Mudah mudahan TNI semakin maju dan jaya
10,AurelTritania,2022-12-13 22:58:42+00:00,@puanmaharani_ri @_TNIAL_ @cakimiNOW Selamat kepada Bapak Laksamana Yudo Margono sebagai calon Panglima TNI....
11,AurelTritania,2022-12-13 22:58:36+00:00,"@puanmaharani_ri @_TNIAL_ @cakimiNOW Semoga TNI semakin profesional, membawa dan mengayomi elemen masyarakat utk semakin cinta NKRI. Bravo.."
12,AurelTritania,2022-12-13 22:58:28+00:00,@puanmaharani_ri @_TNIAL_ @cakimiNOW Selamat buat Laksamana Yudo Margono
13,AurelTritania,2022-12-13 22:58:20+00:00,@puanmaharani_ri @_TNIAL_ @cakimiNOW Semoga sehat and Amanah Aamiiin👐👐👐NKRI harga mati
14,PUANnews,2022-12-13 22:58:18+00:00,"#Puan Harap TNI di Bawah Komando Yudo Margono Makin Baik - holopis 
#PuanMaharani

https://t.co/YYIjQFk3rD"
15,AurelTritania,2022-12-13 22:58:13+00:00,@puanmaharani_ri @_TNIAL_ @cakimiNOW Semoga TNI semakin di cintai rakyat dan semakin maju
16,AurelTritania,2022-12-13 22:58:05+00:00,"@puanmaharani_ri @_TNIAL_ @cakimiNOW mari kita sambut dan mensupport bareng, semoga Indonesia selalu berjaya...merdeka"
17,AurelTritania,2022-12-13 22:57:57+00:00,@puanmaharani_ri @_TNIAL_ @cakimiNOW Selamat atas Panglima baru kita
18,AurelTritania,2022-12-13 22:57:51+00:00,"@puanmaharani_ri @_TNIAL_ @cakimiNOW Semoga VISI DAN MISI TNI tuntas, amin👏😇"
19,AurelTritania,2022-12-13 22:57:45+00:00,@puanmaharani_ri @_TNIAL_ @cakimiNOW semoga sehat sllu NKRI harga mati
20,artisindo8,2022-12-13 22:56:34+00:00,@puanmaharani_ri @_TNIAL_ @cakimiNOW Bangunlah macan Asiaaa
21,artisindo8,2022-12-13 22:56:26+00:00,@puanmaharani_ri @_TNIAL_ @cakimiNOW nah ini baru mantap 👍👍👍
22,artisindo8,2022-12-13 22:56:19+00:00,@puanmaharani_ri @_TNIAL_ @cakimiNOW Bapak yudho margono idolaku
23,artisindo8,2022-12-13 22:55:17+00:00,@puanmaharani_ri @_TNIAL_ @cakimiNOW Gagah sekali calon panglima kita. Selamat bertugas bapak!
24,artisindo8,2022-12-13 22:54:33+00:00,@puanmaharani_ri @_TNIAL_ @cakimiNOW Selamat ya pak semoga amanah menjalankan tugasnya dan selalu mengedepankan kepentingan rakyat
25,firmaansyah_ari,2022-12-13 22:52:06+00:00,@puanmaharani_ri @_TNIAL_ @cakimiNOW Selamat bertugas bapak!
26,firmaansyah_ari,2022-12-13 22:52:00+00:00,@puanmaharani_ri @_TNIAL_ @cakimiNOW Gagah sekali calon panglima kita
27,firmaansyah_ari,2022-12-13 22:51:49+00:00,@puanmaharani_ri @_TNIAL_ @cakimiNOW Sehat selalu pak yudho
28,firmaansyah_ari,2022-12-13 22:51:38+00:00,@puanmaharani_ri @_TNIAL_ @cakimiNOW semoga berkah dan amanah buat rakyat dan negara kita tercinta
29,bgbagoes76,2022-12-13 22:35:47+00:00,@PdipSolid @puanmaharani_ri @_TNIAL_ @cakimiNOW Sepakat
30,bgbagoes76,2022-12-13 22:35:11+00:00,@kangsil2012 @puanmaharani_ri @_TNIAL_ @cakimiNOW Jaga NKRI
31,bgbagoes76,2022-12-13 22:34:24+00:00,@AsgarMerah @puanmaharani_ri @_TNIAL_ @cakimiNOW Semoga amanah
32,bgbagoes76,2022-12-13 22:33:18+00:00,@puanmaharani_ri Semoga Pengganti pak Andika yg terbaik
33,PKI_PERJUANGAN_,2022-12-13 21:56:03+00:00,@yhendarsyah @puanmaharani_ri @_TNIAL_ @cakimiNOW Selamat istirahat? https://t.co/fhokPS41Fg
34,PKI_PERJUANGAN_,2022-12-13 21:54:40+00:00,"@puanmaharani_ri @_TNIAL_ @cakimiNOW Siapa yg matikan mic?
Siap yg Pencitraan pasang batu?
Siap yg suka Selfie2 ?  Siapa yg kepak sayap? https://t.co/rwoNwB4Df9"
35,ervin_larasati,2022-12-13 21:38:28+00:00,Pemilihan Presiden 2024 dinilai merupakan waktu yang tepat bagi Ketua DPR Puan Maharani untuk melangkah ke karier politik lebih tinggi. https://t.co/kRtBT7z8Ux
36,ervin_larasati,2022-12-13 21:38:23+00:00,"Darah politik Puan Maharani sangat kental. Puan Maharani adalah anak bungsu dan satu-satunya putri mantan presiden dan pemimpin PDI-P saat ini, Megawati Soekarnoputri, serta cucu dari presiden pertama Indonesia Soekarno. https://t.co/QkOLpLzAEX"
37,ervin_larasati,2022-12-13 21:38:16+00:00,"Puan Maharani dilantik sebagai Ketua DPR saat berusia 46 tahun. Sebelumnya, Puan Maharani juga sebagai wanita pertama yang menjadi Menteri Koordinator Bidang Pembangunan Manusia dan Kebudayaan Indonesia. https://t.co/gK9CZk0O3a"
38,ervin_larasati,2022-12-13 21:38:11+00:00,"PDI-P berpeluang menjagokan Puan Maharani sebagai capres di Pemilu 2024. Alasannya, Puan Maharani adalah Ketua DPP sekaligus anak dari Ketua Umum PDI-P, Megawati Soekarnoputri. https://t.co/ttisW9I5CN"
39,ervin_larasati,2022-12-13 21:38:07+00:00,Puan Maharani igin memastikan bahwa dirinya mampu untuk sama-sama berada bersama rakyat yang dia cintai. Itu tidak perlu diragukan lagi. https://t.co/HGocdsXXP4
40,ervin_larasati,2022-12-13 21:38:03+00:00,"Puan Maharani sangat paham bahwa berada dekaat dengan rakyat, tidak berjarak dengan rakyat, merasakan bau dan keringat rakyat, itu adalah sejatinya pemimpin. https://t.co/BlXG0bGtBg"
41,ervin_larasati,2022-12-13 21:37:59+00:00,"Puan Maharani mendapatkan Pendidikan politik paripurna dari tokoh-tokoh politik bangsa seperti Bung Karno, Megawati Soekarno Putri dan Taufiek Kiemas, yang membuat Puan memiliki banyak keunggulan untuk menjadi pemimpin nasional sebagai Presiden.  https://t.co/wJTlKem9zz"
42,ervin_larasati,2022-12-13 21:37:55+00:00,Kiprah Puan Maharani sebagai Ketua DPR RI selama ini memperlihatkan sosok kepemimpinan yang memahami aspirasi rakyat dan memastikan aspirasi rakyat itu didengar. https://t.co/4oHL3I9sno
