,User,Date Created,Tweet
0,Hasan81114197,2022-12-30 23:22:50+00:00,@AgusYudhoyono Mas ahy gimana dengan kader anda yang tempeleng karyawan restoran di NTT koq anda diam aja itu kekerasan lo
1,robert_yulian1,2022-12-30 23:21:09+00:00,"@PreciosaKanti ""Sebetulnya saya bisa jelaskan, tetapi tidak perlu""
 sahut yang mulia SBY menanggapi kritik terhadap AHY, menurut sumber yg tdk bisa dipercaya😂"
2,cocosetiawan,2022-12-30 23:08:58+00:00,"@narkosun__ Kasihan aja sama si ahy,  anak cerdas dan pinter tapi....egepe lah"
3,Panggomal1,2022-12-30 22:58:58+00:00,@Candra4smara Bilangin Andi Arif sekaali2 belanja Buah yg di Perem.....Bentuk luarnya bagus tapi dalamnya Asem..itulah AHY ibarat buah yg di perem hasilnya akan selalu Asem..pilgub DKI salah satu yg Asem..Mau Asem yg lain? Ya klo jd cawapres pasti Asem hasilnya
4,opooposihsi007,2022-12-30 22:57:45+00:00,"@ArdhaniFariz Kenapa AHY...
Kalau Aher jelas prestasinya seperti Pak Anies saat menjabat Gubernur..."
5,tacnol,2022-12-30 22:44:23+00:00,"@Candra4smara tapi AHY nya jagoin SBY
gimana dong"
6,PakdeA12345a,2022-12-30 22:26:26+00:00,@brother_djon Pilih nmr 2 (Anies Ahy)
7,dpcdemokratpmk,2022-12-30 21:45:02+00:00,"Harapan agar reshuffle ini jika benar-benar terjadi bisa memberikan manfaat sebesar-besarnya. Menteri sebagai pembantu Presiden mesti berfokus memulihkan kondisi negeri.

#PartaiDemokrat #pdemokrat #Demokrat #AHY #demokratjatim #demokratpamekasan https://t.co/JSKYUMd5Eq"
8,JadyRama,2022-12-30 19:21:43+00:00,malahelo aho milaza aminao fa mahafinaritsa ahy ny aty
9,VenomRaps,2022-12-30 18:55:09+00:00,@uLuyanda_Gama @Motherboarddoc1 😂😂Ahy cha ngeke bafwethu
10,syheong22,2022-12-30 18:35:58+00:00,Ahy sorry akin
11,BatuKepla,2022-12-30 18:23:19+00:00,@BennyHarmanID Iya.. Kraeng tua. Lebih baik menjadi buzzer Anies daripada jadi promotor utk AHY.  Begitu rendahkah demokrat dan AHY hingga tidak mampu bersaing dengan Anies yg bukan kader partai apapun..??  Memalukan sekali demokrat.  😁😁😁
12,budifebricool,2022-12-30 18:06:12+00:00,"@note_iqbal @dickyangkoso @yunartowijaya Ga punya kemampuan jd presiden nunjuk2kin kemampuan bapak ibu kakek neneknya kayak ahy dan sby aja.
Tukang tipu mending jd dosen biar dianggap pintar"
13,thenixxreyes,2022-12-30 17:44:30+00:00,@jha_yassi AHY BAKA SA IBANG CAMPUS KASI TLG DAPAT
14,sjahtie,2022-12-30 17:41:28+00:00,"Anies &amp; AHY belajarlah dr anak muda ini...

Salam Waras &amp; NKRI https://t.co/WXsJE8nxsc"
15,fatimeeee_,2022-12-30 17:27:48+00:00,@Muhammad_Saewad AHY yg plg muda dan ganteng🤣
16,13th_palace,2022-12-30 17:23:57+00:00,"@bosniangiovanni @AndryWaseso What card?
212 dukung AHY.
AHY musuh ahoker.
Ahoker mm mainnya kasar.
Salah satu korbannya Kaskus yang tewas karena terlalu berat sebelah. Bukan karena ada penggantinya."
