,User,Date Created,Tweet
0,DeddyA3,2022-12-06 23:59:59+00:00,"@sobat_anies gak usah, ahy atau aher saja."
1,shantiwalimah,2022-12-06 23:42:08+00:00,Seluruh masyarakat Indonesia menolak AHY tolol dan penipu. #AHYGagaldiTNIGagaldiPolitik #AHYgagalNyapres #HambalangMangkrak #SBYTurunGunung
2,PropertyTaja,2022-12-06 23:37:38+00:00,@AdolfElvis Kecepatan kader demokrat yg sll siap di mana pun jayademokratku mas ahy pemimpin perubahan th 2024 https://t.co/LAwaGdJHiu
3,firdaus_julham,2022-12-06 23:34:25+00:00,AHY pemimpin muda gemakan persatuan dan bersatu semua lintas suku semua budaya semua agama karna kita satu Indonesia harapan rakyat perjuangan DEMOKRAT sehat KETUM ku @AgusYudhoyono @via_jayabaya1 @Bakomstradaban1 @BakomstraPD @sahabat_NengVia @kpk_demokrat https://t.co/nWiAyaOzxG
4,GariiMitchell,2022-12-06 23:27:34+00:00,@RamliRizal Pa Gatot disindir. AHY disindir.
5,NarjiXeries7788,2022-12-06 23:13:23+00:00,AHY blunder menjelekkan diri sendiri!!  https://t.co/HLRcG0nVdY #AHYGagaldiTNIGagaldiPolitik #AHYgagalNyapres #HambalangMangkrak #SBYTurunGunung
6,infonetwarga,2022-12-06 23:12:39+00:00,ahy demokrat tolol lagi https://t.co/FHSWKxhRNx #TangkapLukasEnembe
7,BudhiViera,2022-12-06 23:12:13+00:00,@ekowboy2 Mau buat anies ahy
8,CeritaAHY_,2022-12-06 23:11:48+00:00,"Ada beberapa target yang harus kami capai, seperti memenangi pileg, menangkan AHY sebagai Presiden &amp; menangkan Pilkada Kota Bekasi 2024. Namun, pada intinya kami siap membangun demokrasi dan Kota Bekasi. https://t.co/YgXhyf6BzY"
9,nttpembaruan,2022-12-06 23:07:27+00:00,AHY : “Mari Kita Cegah Politik Indentitas”  https://t.co/kx2VS0xleC
10,malonda_hendrik,2022-12-06 23:07:18+00:00,@opa_05 Itulah narasi yg dibangun PD seakan AHY pejabat Negara...apakah itu bkn namanya Goblok...Bro...pakai bahasa Bilateral...pula...mewakili negara mana AHY...bro
11,pria_iwan,2022-12-06 22:57:17+00:00,"@TeddGus Pendidikan politik model apa yg mau kau ajarkan Ted? 😂 Kau ini tak lbh cm politisi muncuk krn lg hoki, bkn politisi ideal yg layak memberi pendidikan buat rakyat. Politik buatmu kan cm buat njelek2in lawan politik, spt pak Anies, mas AHY dll 🙆🤦, itu bukan contoh yg baik https://t.co/irsYpgywPO"
12,Pejuang19875123,2022-12-06 22:46:13+00:00,"@SisiwittFrida 😄😄😄😄😄😄  AHY  Mayor TNI   Jadi Ketua RT saja gak pernah.
Dia Kaya Raya Duitnya gak jelas dr mana. 😄😄😄😄"
13,patardaniel,2022-12-06 22:45:54+00:00,@kompascom AHY bgmn dong? 😅
14,shantiwalimah,2022-12-06 22:42:04+00:00,"Banyak Program ngibul, AHY Koruptor https://t.co/7J8UeBL8Pw #AHYGagaldiTNIGagaldiPolitik #AHYgagalNyapres #HambalangMangkrak #SBYTurunGunung"
15,NarjiXeries7788,2022-12-06 22:41:31+00:00,Deklarasi AHY capres bawa bencana bagi indonesia!  https:/ #AHYGagaldiTNIGagaldiPolitik #AHYgagalNyapres #HambalangMangkrak #SBYTurunGunung
16,shantiwalimah,2022-12-06 22:12:30+00:00,AHY buat bangsa ini jadi BANGSAT https://t.co/zKRzotRN1t #AHYGagaldiTNIGagaldiPolitik #AHYgagalNyapres #HambalangMangkrak #SBYTurunGunung
17,NarjiXeries7788,2022-12-06 22:11:39+00:00,"AHY hanya bisa pencitraan saja, bocah gak tau diri kau.    #AHYGagaldiTNIGagaldiPolitik #AHYgagalNyapres #HambalangMangkrak #SBYTurunGunung"
18,CeritaAHY_,2022-12-06 22:11:25+00:00,"""Makin pudar persatuan kita. Indonesia hanya akan menjadi cerita di masa lalu dalam ensiklopedia"" - AHY - https://t.co/u2XdsKGg8N"
