,User,Date Created,Tweet
0,IkhlasAbdulkad2,2022-12-20 23:59:44+00:00,@YoutubeILC @prabowo @ganjarpranowo @aniesbaswedan @airlangga_hrt Apalagi nanti di 2024
1,AbdulRozakUB,2022-12-20 23:59:41+00:00,@oppungjuntao @musniumaar @aniesbaswedan @NasDem @mohmahfudmd Oowhh...🤣
2,kasir_kalam,2022-12-20 23:59:34+00:00,"@ruhutsitompul Kalo si @ruhutsitompul sama @aniesbaswedan ya beda jauh gak level lah.. ruhut cuma lawyer amatiran dan prestasinya cuma jadi penjilat pantat penguasa aja kalo anies rakyat indonesia paham rekam jejaknya, prestasi silahkan cari tau sendiri.. 😁"
3,deans3344,2022-12-20 23:59:28+00:00,"@sisimangarajasa @AziLLampunG @YoutubeILC @aniesbaswedan @ganjarpranowo @airlangga_hrt @prabowo Ini hasil survey drun..., bukan hasil poling.. https://t.co/hDw6VqRrIR"
4,AgungHa05086506,2022-12-20 23:59:21+00:00,@YoutubeILC @aniesbaswedan @ganjarpranowo @airlangga_hrt @prabowo Kenapa g 100% nanggung
5,mahandi22,2022-12-20 23:59:12+00:00,"@sumpanto @saifulmujani @aniesbaswedan @sobat_anies @marlina_idha udah efen tahunan kalo begini..
1. LS bayaran
2. Kpu curang
3. Pemerintah intervensi
4. Calon si ono di dukung PKI
🤣 agenda tahunan kalo in mah...
kelompok sebelah mencoba melawan rasa sedihnya dg hasil survey ..😂
Kasiann..."
6,SmdVerdi,2022-12-20 23:58:50+00:00,@musniumaar @aniesbaswedan Pagi2 ngopi dulu om biar gak ngehalu 🤣🤣🤣
7,kopikemarau,2022-12-20 23:58:14+00:00,"@aniesbaswedan @InfokomJakmania @Persija_Jkt Losser

Mau gitu pake lambang ini. Pantesan aja kalah mulu. Menang pake mayat. https://t.co/Rsq7qizEgO"
8,marlina_idha,2022-12-20 23:58:06+00:00,"Tips Memilih Pemimpin Ala Anies Baswedan

Aku sih Yess! 👍😊 https://t.co/rurbHd0Udg"
9,HelmiFelis_,2022-12-20 23:57:43+00:00,"Bersama Anies Baswedan, Indonesia menjadi lebih baik. Kehangatan antar warga negara pun kembali pulih seperti sediakala

Memenangkan Anies Baswedan sama dengan memenangkan Indonesia 🇮🇩

."
10,alsangkily,2022-12-20 23:57:41+00:00,"@YoutubeILC @aniesbaswedan @ganjarpranowo @airlangga_hrt @prabowo TV one emang beda, survei lembaga lain pd kalah, disini menang sendiri, artinya apa, tebak sendiri dah🤣🤣🤣"
11,soelisse,2022-12-20 23:56:51+00:00,"@hervanka @adhidaud @Doedoeng108 @inilahdotcom @aniesbaswedan @ganjarpranowo @erickthohir Yg di atas itu baca, kan relawan. Relawan anies sejak prabowo partainya ikut pemerintahan jokowi sudah harap anies jadi presiden. Yg bawah tu kan jateng, apa salahnya bagi sembako dan Kaos untuk rakyatnya sendiri?"
12,aspriazza,2022-12-20 23:56:27+00:00,"@musniumaar @aniesbaswedan Saya akan berkomentar nanti, sekarang saya sibuk di rumah sakit karena temanku tidak sengaja menelan memory 16 Gb dan dia menyanyikan smua lagu didalamnya...
Kami sekeluarga berdoa semoga ia tidak mencapai ke folder video,.. 🤭🙏🤦‍♂️"
13,deans3344,2022-12-20 23:56:19+00:00,"@sisimangarajasa @AziLLampunG @YoutubeILC @aniesbaswedan @ganjarpranowo @airlangga_hrt @prabowo Hasil poling dibanggain, dasar kadrun... Tuh lihat hasil survey drun jgn poling, biar wawasan antum terbuka"
14,txtdrdepok,2022-12-20 23:56:14+00:00,"@musniumaar @aniesbaswedan @NasDem @mohmahfudmd Hitungan saya ada 270jt warga , luar biasa sekali, kehadiran wan kibul bisa menarik minat para mahluk astral"
15,PutraAk99427661,2022-12-20 23:55:46+00:00,"@Pencerah___ @YoutubeILC @aniesbaswedan @ganjarpranowo @airlangga_hrt @prabowo @karniilyas Kardus digembok besi😂😂😂

Harus budu agar mengerti..."
16,CKamelius,2022-12-20 23:54:57+00:00,@LANGKAHANIES @aniesbaswedan Kalau hanya penghargaan semua orang juga bisa.. 🤣🤣
17,suharno161,2022-12-20 23:54:10+00:00,"Para pembenci dan tukang fitnah pak @aniesbaswedan Silahkan disimak &amp; dianalisa argumentasi beliau dgn akal sehat, jangan pakai akal sakit ya?😅🤣😂
@sobat_anies @Relawananies https://t.co/Hj9IJy2kjk"
18,hoax_bukan,2022-12-20 23:53:54+00:00,"@Martha_ElKutuby @EnemyofBuzzer @YoutubeILC @aniesbaswedan @ganjarpranowo @airlangga_hrt @prabowo Eh betina,tutup kepalamu cuma menutup kemaluanmu yg busuk.
ILC itu media yg diikuti oleh pembenci Pemerintah yg condong ke anies.klo jejak pendapatnya yg lakukan ILC yg selama ini pembenci pemerintah &amp; jadi buzzer anies ya hasilnya sdh bisa ditebak &amp; ini ngak heran.
Kadruniwati"
19,hervanka,2022-12-20 23:53:13+00:00,@soelisse @adhidaud @Doedoeng108 @inilahdotcom @aniesbaswedan @ganjarpranowo @erickthohir Trs bagi2 kaos gambar ganjar atau erix dan swmbako seluruh indo cuma ngarep pahala? 😂😂😂♦️😂 Hidup jgn semuna itu maliiih.. Lebih manfaat tuh senbako bagiin kewarganya jateng yg masih termiskin dijawa... Mikiiir https://t.co/WIsIrHN22m
20,ZainalA04122488,2022-12-20 23:52:48+00:00,"@LANGKAHANIES @aniesbaswedan ARB Rekam jejaknya diacungi dua jempol . . .
Tidak ada yg kelam . . .

PLT  Hero . . .
Silakan bandingkan rekam jejaknya . . . https://t.co/lZuwnWWFgw"
21,soelisse,2022-12-20 23:51:37+00:00,"@hervanka @adhidaud @Doedoeng108 @inilahdotcom @aniesbaswedan @ganjarpranowo @erickthohir Bedanya anies dengan sadar start kampanye. Tujuannya jelas. Seperti yg lain2 kan yg heboh kan para relawan. Erick, ganjar, puan sendiri masih belum jelas tujuan mereka apa meskipun bukan rahasia lagi mereka semua juga mau jadi presiden."
22,Wongkuno2B,2022-12-20 23:51:27+00:00,"@YoutubeILC @aniesbaswedan @ganjarpranowo @airlangga_hrt @prabowo ADA YANG PANIK NIH MAS BRO.....
TIPU DAYA MENTAL LEWAT POLLING ABAL2 , SEBAGAI DASAR KEMENANGAN....KALI INI KETERBUKAAN NATURAL SUDAH JADI PILIHAN RAKYAT ....
300 T SIAP BETERBANGAN KEMANA-MANA KE YANG KELAPARAN, 300 T BUAT TIDAK LAKU BAGI AKHLAK BAIK, PENGKHIANAT SAJA YG TRIMA"
23,aspriazza,2022-12-20 23:51:26+00:00,"@Pencerah___ @YoutubeILC @aniesbaswedan @ganjarpranowo @airlangga_hrt @prabowo @karniilyas Bagus lah bang @Pencerah___ jagoan kita belum kampanye saja polingnya udah bagus apalagi kalau udah kampanye, dengan totalitasnya, bakalan telak tuh..."
24,kertas_angin,2022-12-20 23:51:13+00:00,@AniesIndonesia lalu hasil rekam jejak @aniesbaswedan  yg patut dibanggakan apa
25,cagubnyinyir2,2022-12-20 23:50:33+00:00,"WARISAN SAMPAH GABENER 212 ANUES, Diberesin Pj Gub Heru ini Hasil Normalisasi Kali Ciliwung Jl Kerapu Ancol Jakarta Utara ""Glowing"" abis
https://t.co/tPf45JQAO5
@aniesbaswedan @Fachrul02487079 @Galih_Akek2 @kangmirdja @arifin34533 @BBerizik @KodratArief @wangi_mentik @Flo_Rence"
26,sarwonobs,2022-12-20 23:50:32+00:00,"@musniumaar @aniesbaswedan @NasDem @mohmahfudmd Majikan dan pembantunya.

https://t.co/0kmFTZDchY"
27,wak_iyoung,2022-12-20 23:50:26+00:00,"@KaredokLeunca__ Yang pasti Mak , Anwar Ibrahim mendapat kepercayaan mayoritas publik karena dia meniru cara2 kerja Pak Jokowi bkn cara anies baswedan
Kan gitu Mak..."
28,orgpinggir,2022-12-20 23:50:02+00:00,"@YoutubeILC @aniesbaswedan @ganjarpranowo @airlangga_hrt @prabowo Saya sarankan segera ILC melakukan pelantikan, sebelum hasil polling berubah"
29,Jimilbaryatiha1,2022-12-20 23:50:00+00:00,"@SemutMerah2024 @aniesbaswedan Bukan berarti jika tdk menjabat boleh melanggar kampanye, belum jadwalnya sudah curi start, jika ditemukan ada pejabat yg melanggar peraturan, laporkan, banyak institusi tempat pelaporan."
30,Muhammadsabriqu,2022-12-20 23:49:38+00:00,@BorneoMandau @YanHarahap @PDemokrat @aniesbaswedan Aku kan cuma mengambil yg menjadi hak ku 🤭🤭🤭
31,orgpinggir,2022-12-20 23:49:08+00:00,"@iqbal_dull @YoutubeILC @aniesbaswedan @ganjarpranowo @airlangga_hrt @prabowo Segera lantik saja, sebelum hasil berubah"
32,irhamtaufik88,2022-12-20 23:48:59+00:00,"@YoutubeILC @aniesbaswedan @ganjarpranowo @airlangga_hrt @prabowo Kalau ini yg buat Survei SAYA yakin tapi kalau yg lain, gimana ya????"
33,kikidwianugrah1,2022-12-20 23:48:38+00:00,"@rois_seo @YoutubeILC @aniesbaswedan @ganjarpranowo @airlangga_hrt @prabowo Yaudah sono bikin polling sendiri, coba ku lihat hasilnya 🤣🤣🤣🤣 panik nih yeee"
