,User,Date Created,Tweet
0,dalico,2022-12-30 23:59:59+00:00,@chusnuIch_ @ganjarpranowo Ini si nul penjilatnya GP maksa bener ngebelain majikan ampe gak punya kemaluan
1,mariadi63425147,2022-12-30 23:59:46+00:00,@prabususatya @Reiza_Patters @ganjarpranowo Kelakuan KADER PDIP : HABIS BANSOS EMBAD BAZNAS
2,MangDjanaBdg,2022-12-30 23:59:40+00:00,@Umar_Hasibuan__ Pak @ganjarpranowo Anda keterlaluan.
3,bpjkalongan,2022-12-30 23:59:38+00:00,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Kajen - Kalibening/Bts. Kab. Banjarnegara

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/dYmFP1lqwA"
4,ananagramitis,2022-12-30 23:59:22+00:00,@awemany @ganjarpranowo bro ada kertek bro @ayarputar
5,Wahyudi1707,2022-12-30 23:59:09+00:00,"@Reiza_Patters @ganjarpranowo KPK nya ngumpet klo ada hal kyk gini, soalnya ketuanya dpt pesenan di suruh ngusut kasus formule E buat ganjal anies..."
6,soni_akun_kedua,2022-12-30 23:58:50+00:00,@CutSarina5 @indowfofficial @indowfofficial2 Apa pebdapatmu ndoro @ganjarpranowo ?
7,KapoldaUganda,2022-12-30 23:58:31+00:00,@ganjarpranowo @PDI_Perjuangan Ikuttt.... tp Duit hadiah dr mana dulu ini?
8,SandiMuldani,2022-12-30 23:58:26+00:00,"@hidahidaan @Reiza_Patters @ganjarpranowo Nggak nyeleweng sih..
Karna ya mskipun kader @PDI_Perjuangan ,,kalo emng membutuhkan dan layak d bantu ya boleh kan pake dana zakat dari @baznasindonesia ..

Cuma yaaaaaaaaaaaaaaaa.
Dana parpol kek nya akan lebih berkesan buat bantu mreka ,kalo ada."
9,ilah_madjid,2022-12-30 23:58:14+00:00,"@ganjarpranowo Dari sekian banyak komen yg saya baca, hampir tidak ada yg komen positif tentang postingan ini.. Rata2 pada komen tentang uang Baznas yg di pakai buat renovasi rumah kader Pedeipeh.. 

Ente kadang-kadang ente... 😜 

Oo iya, ktp sy jakarta pak.. 😊"
10,faithouse_,2022-12-30 23:58:11+00:00,"@CutSarina5 @Nuskinidotcom @JRindayant @ganjarpranowo lg tiktok'an mak,jngn dipanggil²😂"
11,roni_suhendro,2022-12-30 23:58:03+00:00,"@ganjarpranowo Kok tweet bantuan renovasi rumah buat kader PDIP dihapus pak gub? Kalau gak salah ngapain di hapus? 

Ditunggu tanggapan/pembelaan dari kalian pengusung pak gubernur jadi capres

@psi_id 
@grace_nat 
@Giring_Ganesha 
@RajaJuliAntoni 
@Uki23"
12,MuhamadAnshori9,2022-12-30 23:57:54+00:00,"@rizkamiqayla @Reiza_Patters @ganjarpranowo Nha itu, den @ganjarpranowo  aja, yg peduli bgt ke kadernya."
13,Galois_Gen,2022-12-30 23:57:26+00:00,"@HukumDan @ganjarpranowo Ngaca dan baca

https://t.co/NAPX7zk8xd"
14,RRwt02,2022-12-30 23:57:20+00:00,@CutSarina5 @MonCha65938734 @awemany @ganjarpranowo kalo apbd ga kuat ga usah di paksain pak lagian itu kan dana dari rakyat dan untuk rakyat bukan cuma buat kader partai !
15,bpjkalongan,2022-12-30 23:57:05+00:00,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Kajen - Bts. Kab. Batang

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/MQpC5V8FJO"
16,KimiaHendra,2022-12-30 23:57:00+00:00,@baznasindonesia Ya udah di tunggu kelanjutannya yg di jateng. Cc den @ganjarpranowo
17,SandiMuldani,2022-12-30 23:56:34+00:00,"@rizkamiqayla @Reiza_Patters @ganjarpranowo Belum belum belum..
Tenang 2024 masih lama,,pndaftaran aja masih lama..

Sapa tau nanti bang @ruhutsitompul atau bang @Dennysiregar7 atau Habib Hiziq S atau pak munarman atau bang @MamatAlkatiri nyalon.."
