,User,Date Created,Tweet
0,noval_ard21,2022-12-06 23:59:50+00:00,@budiawandki @BocahUdik4 @ImanPermono @TeddGus @aniesbaswedan Kuotanya habis nunggu transferan dari bos bajerRp
1,Ediraja,2022-12-06 23:59:42+00:00,@SantorinisSun @aniesbaswedan dan @NasDem melecehkan @Gerindra secara imstitusi dan pak @prabowo secara personal.
2,boned_kuswanto,2022-12-06 23:58:54+00:00,@geloraco Semakin diserang hoak dan fitnah justru Pak Anies Baswedan dan Nasdem semakin moncer 👍🏻
3,patriot016610,2022-12-06 23:58:44+00:00,"Kabar Terbaru mas @aniesbaswedan didukung oleh Barisan Relawan Angkatan Muda lintas Agama SukU Ras dan Pendidik di Indonesia
Menyatakan Sikap 2024 adalah Indonesia Perubahan.
Ini bukti Anies diterima semua kalangan dan Merajut tenun kebangsaan.
Beda yang dituduhkan oleh buzzerrp https://t.co/Qx0taS6hUf"
4,armameco,2022-12-06 23:58:13+00:00,"@TeddGus @aniesbaswedan Kau benerkan diri kau dulu coy, hidup kok ngurusin orang melulu"
5,husodo165,2022-12-06 23:56:45+00:00,Prabowo Penghianat Rakyat Demi Jabatan Bergabung dgn Penguasa Dzolim. Jangan Salahkan Anies Baswedan.
6,lapen_mocca78,2022-12-06 23:56:18+00:00,"@oposan007 @mamang_opik @BangEdiii Itu nunjukin gw bs beli.
Kesian amat Pak @aniesbaswedan punya buzzer sisaan Pak Prabowo kek lo."
7,PKrisnaprayoga,2022-12-06 23:55:36+00:00,@silobahata @Sukardi2017 @aniesbaswedan Heran di mana hati pendukungnya ya. Tp kt doakan sj Tuhan buka hati mereka kiranya kepentingan bangsa ini jauh lebih penting drpd ambisi.
8,Devi50910184,2022-12-06 23:55:27+00:00,"@TeddGus @aniesbaswedan Padahal jawabnya gampang, KELEBIHAN BAYAR"
9,hoaxkiller20,2022-12-06 23:55:24+00:00,"@detikcom Sesuai permintaan pak @aniesbaswedan. Ini fakta, bukan hoax https://t.co/cvXUIl6fiA"
10,WinarsoWinarso6,2022-12-06 23:55:19+00:00,@TeddGus @aniesbaswedan Klo @TeddGus tidak tahu keberhasilannya Mas Anies berarti Mas Tedy termasuk bingung juga..wkwkw
11,Kalebsetyo,2022-12-06 23:55:17+00:00,@Tita83079013 @aniesbaswedan Biyar bisa mabok gratis
12,tisnaw,2022-12-06 23:55:06+00:00,"@TeddGus @aniesbaswedan Mentari memerah mulai menaik..
Hangatkan alam sekitarnya...
Org baik brkumpul dgn yg baik.
Dmkn pula sebaliknya...."
13,mutajir_mohamat,2022-12-06 23:54:25+00:00,@SetelahJokowi Emang pak @aniesbaswedan keturunan rasulullah muhammad?..
14,besutomo3,2022-12-06 23:53:58+00:00,@aniesbaswedan Gak punya malu https://t.co/NJNPch1Qh5
15,ukhtielya,2022-12-06 23:50:49+00:00,@sehidacoku @TeddGus @aniesbaswedan Suruh jd arti tiktok aja biar joget2 aja terus ga usah nyappas nyapres ya kan 😀😀
16,tri_alpiana,2022-12-06 23:50:13+00:00,@kangdede78 @aniesbaswedan @kangdede78  sebenernya saya kasihan sama anda! pagi siang sore mikirin anis mulu
17,Budionotaslim3,2022-12-06 23:50:12+00:00,"@patriot016610 @aniesbaswedan Justru yg matanya melek ngaku intelek tapi buta se-gala2nya Jkt dipegang pak Anies amburadul,pecah kayak suria padahal yg ngomong blm pernah ke Jkt,maaf yg tuna rungu,buta tapi hatinya bersih tulus tanpa amplop klo pak Anies pas jd RI1 pd thn 2024 Aamiin"
18,jonsa61664335,2022-12-06 23:49:32+00:00,"@aniesbaswedan Mencerahkan peserta rapimnas Dekopin, jadi nggak sabar Anies menjadi Presiden RI, semoga Anies ditakdirkan Allah menjadi Presiden RI pd pilpres th 2024. Insyaallah Koperasi akan lebih maju dan memiliki formula cara implementasinya secara benar spt Koperasi Fontana SelandiaBaru😊"
19,BocahPetualangs,2022-12-06 23:48:18+00:00,@gatotprayoga2 @PutraErlangga95 @aniesbaswedan Ada masalah apa dgn anda.. Silahkan anda dgn pilihan anda.. Gak usah pengaruhi kami dgn pilihan kami melalui fitnah anda.. Ada masalah apa dgn Keturanan yaman??
20,candrawatiX,2022-12-06 23:47:59+00:00,"@enkaeriharmat @aniesbaswedan Keren! Kaum cebong kafir emang terkenal, jago fitnah 🤭"
21,Jay_Riesman66,2022-12-06 23:47:57+00:00,@EllyKoro OLIGARKI yg setir @aniesbaswedan.
22,Jay_Riesman66,2022-12-06 23:47:02+00:00,"@Haris67975397 @panjianom102 @aniesbaswedan @NasDem Masa antitesa melanjutkan pembangunan di masa @jokowi ...

Yg ada merusak kali. Khan sdh biasa, klo Anies itu prototype yg penting &amp; asal beda."
23,Suparjo65524480,2022-12-06 23:46:43+00:00,@aniesbaswedan Nggak usah  banyak bicara...buktikan ini dulu biar mereka pada percaya https://t.co/z5N71P4RFv
24,Adhit_1909,2022-12-06 23:45:59+00:00,"Bagaimana menurut prop henri ttg pulau yg dilelang?

Mau tau tanggapan seorang propesor.
Biar ga melulu urus @aniesbaswedan dan @NasDem 

Pemilu masih lama, gosah panik² amatlah. Selow."
25,abdulkarimhai,2022-12-06 23:45:51+00:00,@TeddGus @aniesbaswedan Mungkin merika bingung menjelaskannya pada orang stress seperti anda.
26,atseathaya,2022-12-06 23:44:56+00:00,@TeddGus @aniesbaswedan Sadar sama ngelindur sama aja neeh
27,sehidacoku,2022-12-06 23:44:40+00:00,"@ukhtielya @TeddGus @aniesbaswedan Prestasi ganjar tuh pejabat dgn follower terbanyak di tiktok 4jt lebih,"
28,DPP_GAPURA,2022-12-06 23:44:11+00:00,@tatakujiyati Masyarakat Jakarta dan sekitar nya sungguh sdh merasakan kebijakan yg teduh untuk kesetarann dn keadilan selama pak anies baswedan memimpin Jakarta 🙏👍👍
29,YosepMulyadi5,2022-12-06 23:43:58+00:00,"@tatakujiyati Kita senang gubernur DKI Jakarta pak Anies Baswedan saat masih menjabat Banyak kebijakan yg pro ke masyarakat. Tentang  jalur untuk bersepeda Dan lahan hijau dari kumuh  menjadi indah serasa berada di luar negri. Saat ini kita rasakan,Terimakasih pak Anies sampai bertemu di 2024."
30,DjokoPu1107,2022-12-06 23:42:10+00:00,@DharulFit @abu_waras @NasDem @aniesbaswedan @Dennysiregar7 @kangdede78 @RuhutSitompuul @Uki23 @kurawa @sigitwid @Giring_Ganesha @grace_nat @_ekokuntadhi @lelakimusaja @Buaya_Sumur @MasJanto6 @GunRomli @03__nakula @FerdinandHutah4 @ChusnulCh__ @faruq06254776 @KenzMantasi @Lembayung071 @Syarman59 @DPR_RI @mprgoid Orang stres mah mau liat apa ajah asal musuhnya langsung kejang kejang spt orang kambuh epilepsinya 🤣
31,lutfan_mohamad,2022-12-06 23:41:57+00:00,"@mahasiswigenz Moto ebonger :
Tiada hari tanpa jelekin Anies Baswedan"
32,NovelBamukmin,2022-12-06 23:41:46+00:00,Tumbangkan rezim sekuler! Dukung aniesbaswedan demi tegaknya sistem khilafah di Indonesia #Pilpres2024
33,el4n9bint4n9,2022-12-06 23:41:21+00:00,Bedanya @aniesbaswedan vs @pendekarbokepputih https://t.co/PNxSH4HGnV
34,yadisupriyadi,2022-12-06 23:41:18+00:00,@TeddGus @aniesbaswedan apakah sedemikian sulitnya ngedit video? mana potonya? katanya picture speak more than a thousand world
35,Tandoek_,2022-12-06 23:41:11+00:00,"Ga perlu kodaran kadrun, ga perlu cobang cebong... ini adalah gagasan dan ide anies soal ekonomi... mana ide gagasan bacapres lainnya? gelar yok.. bisa yok... biar pintar... 

Anies Baswedan Bicara Ekonomi Kerakyatan dan Koperasi https://t.co/ZErZDaMkC3 via @YouTube"
