,User,Date Created,Tweet
0,AldiNeno,2023-02-20 23:57:30+00:00,"“Saya juga sebagai Wagub merasakan.Saya tidak mempunyai kewenangan,tidak punya itu &amp; punya ini,tetapi Pak Gubernur @ridwankamil memberikan tambahan kewenangan kepada saya. Harapan kami (Bupati Indramayu) bisa berbagi tugas,” ucap Ruzhanul ulum wagub Jabar https://t.co/EYadplZz95"
1,ibun_nn,2023-02-20 23:57:15+00:00,@mayangsofiani @ridwankamil Kumaha kumaha?
2,carry97775194,2023-02-20 23:56:41+00:00,@PaUuRuzhanul @ridwankamil @kyai_marufamin Alhamdulillah pemimpin kita orangnya religius
3,AldiNeno,2023-02-20 23:55:27+00:00,"""Wabup Indramayu,Kang Lucky Hakim tadi bertemu dgn saya.Sesudah disimak berbagai permasalahannya,tentunya sebagai Gubernur yg merupakan pembina kepala daerah,akan segera dicarikan solusinya,sehingga rakyat Indramayu tidak dirugikan,"" tulis @ridwankamil 

https://t.co/gyDp4JFSvq."
4,AldiNeno,2023-02-20 23:53:39+00:00,"Bupati Indramayu Nina Agustiani mengaku belum menerima surat undangan dari @ridwankamil terkait polemik Lucky Hakim yang mengundurkan diri dari jabatan Wakil Bupati. Nina menyebut dirinya siap, dan menyanggupi untuk memenuhi undangan tersebut.

https://t.co/A5GJqnDzU0."
5,detik_jabar,2023-02-20 23:52:09+00:00,Janji Ridwan Kamil Damaikan Seteru Lucky Hakim dan Bupati Nina https://t.co/LSiuMP9M9x
6,heha20812821,2023-02-20 23:51:44+00:00,@PaUuRuzhanul @ridwankamil @kyai_marufamin Alhamdulillah pemimpin kita orangnya religius dan sangat patut untuk di jadikan panutan
7,AldiNeno,2023-02-20 23:50:35+00:00,"@ridwankamil mengatakan dirinya akan meminta keterangan dari Bupati Indramayu, Nina Agustiana terkait pengunduran diri Lucky Hakim dari jabatannya sebagai Wabup Indramayu.

Hal itu diungkapkan Ridwan Kamil usai bertemu dengan Lucky Hakim https://t.co/x0AYd6hup0"
8,jamoeldoang,2023-02-20 23:48:57+00:00,@ridwankamil Mantap pak ridwan kamil membagikan makanan kpd anak2 sekolah klu gak salah lihat itu roti bembeng.....lebih eloklagi klu yg dibagikan itu made in jabar seperti dodol garut dll  hehe
9,AldiNeno,2023-02-20 23:47:18+00:00,"Penjabat (Pj) Wali Kota Tasikmalaya, Cheka Virgowansyah didampingi Sekda Ivan Dicksan, mengecek segala kesiapan. Karena dijadwalkan, @ridwankamil akan resmikan bangunan konsep industrial GCC Dadaha Kota Tasik, Selasa 21 Februari 2023 siang. https://t.co/wGzRKjcngF"
