,User,Date Created,Tweet
0,Tantina34944550,2023-02-20 23:59:47+00:00,@Su2Genk @aniesbaswedan Ada aja orang yg hatinya kotor dirusak rasa bencinya. Klo tdk mendukung gpp.  Toh tdk merugikan Anda kan
1,prawanlorgunung,2023-02-20 23:59:46+00:00,"@aniesbaswedan Oknum Arab gemblung, yang begini didukung oleh orang-orang rakus yang ingin menghancurkan Indonesia https://t.co/Dece6ogcv8"
2,HJ_Boy_,2023-02-20 23:59:35+00:00,"@Yoes33687368 @keuangannews_id Anies JAWA TULEN, Yogyakarta...,
@aniesbaswedan https://t.co/ixRt8iboXp"
3,patriot016610,2023-02-20 23:59:22+00:00,"RELAWAN @aniesbaswedan DPD Kabupaten Bangkalan mengajak seluruh komponen bangsa untuk mengusung Bapak Anies Baswedan sebagai calon presiden tahun 2024,” Dr H Engkun Iskandar membacakan pernyataan deklarasi. https://t.co/1AvMrtMf9k"
4,Yoga89041996,2023-02-20 23:59:02+00:00,@sutanmangara @petruspasaribuu @aniesbaswedan Bukan babi tapi cindel....alias anak tikus
5,cinta_tour,2023-02-20 23:59:00+00:00,"@aniesbaswedan @hnurwahid Luar biasa,sehat terus pak"
6,KayanaDuris,2023-02-20 23:58:58+00:00,"@VenusRae2 @ch_chotimah2 @aniesbaswedan @GheaJhanaLie7 Kak Chusnul Chotimah punya Chanel Youtube, jelas orangnya cantik.

Kalo punya Quota Data, buka ya 👇.

https://t.co/QFcFKEnIzn"
7,HJ_Boy_,2023-02-20 23:58:26+00:00,"@Ronnie_Rusli @keuangannews_id Anies JAWA TULEN, Yogyakarta.
@aniesbaswedan https://t.co/zj6TE7gxXJ"
8,arrapoly,2023-02-20 23:57:51+00:00,"@bakekoganteng @frenssiahaan30 @aniesbaswedan Gak punya malu, bohongnya kelewatan"
9,rie_sang,2023-02-20 23:57:43+00:00,@Nicaragu417 @RaraLovie @aniesbaswedan Biasanya mereka yang pandai melihat kemana air (masa) mengalir ke sana mereka ikuti.
10,HJ_Boy_,2023-02-20 23:57:37+00:00,"@IraSamsudin @keuangannews_id JAWA TULEN !!!
Yogyakarta. 
@aniesbaswedan https://t.co/qdL074jB16"
11,aguskode,2023-02-20 23:57:29+00:00,@Rasheed_inn @aniesbaswedan Mereka hanya sampah peradaban !!
12,HJ_Boy_,2023-02-20 23:56:56+00:00,"@mynameisowi @qim_ruh @keuangannews_id TENANG !!!
@aniesbaswedan JAWA TULEN.
YOGYAKARTA.
Bukan orang Arab. https://t.co/ibWOIH5wxv"
13,nasetiyanto,2023-02-20 23:56:32+00:00,"@aniesbaswedan Kenapa postingan bapak selalu gak jelas? Ide apa? Perubahan apa? 
Lha wong ditanya tentang sumur resapan ama formula E aja jawaban bapak kagak nyambung."
14,YanAfrinaldi,2023-02-20 23:55:52+00:00,"apa benar bang @Fahrihamzah ???
ini buzzer @aniesbaswedan ngarangnya sudah sampai pada level mengkhawatirkan.....
Tapi kita cukup pahamlah track record @ekowboy2 . pernah nyebar kebohongan tingkat nasionalkan?? perihal KPU......"
15,Gagalgimbal354,2023-02-20 23:55:25+00:00,"@ch_chotimah2 @aniesbaswedan @GheaJhanaLie7 Ternyata cuma buzzernya bocah migran Yemen,
Langsung ganti dong fotonya,
Kaya bocah migran yemen jago bet ganti nama,"
16,LondoIreng0216,2023-02-20 23:54:27+00:00,@psi_id @Giring_Ganesha Partaiku PSI Tp presidenku Anies baswedan
17,HJ_Boy_,2023-02-20 23:54:23+00:00,"@decarlieracing @Budionotaslim3 @keuangannews_id Wan Yohanes !!!
TIDAK BISA JD PRESIDEN.

@aniesbaswedan @ReflyHZ https://t.co/us7FOBySxR"
18,Bubut871,2023-02-20 23:54:22+00:00,@Efunkthebetroe1 @aniesbaswedan Nah ini dpt Pahlawan kesiangan Reformasi Anies dimana saat pecah 98 https://t.co/57YUi0kD1y
19,Manse_Mangat,2023-02-20 23:54:03+00:00,"@DidiekHadi @aniesbaswedan @Muhammad_Saewad Maaf bro ternyata itu akun kloningan, hapus aja dari pada kita ngehoax"
20,incognito_grey,2023-02-20 23:53:45+00:00,@yusuf_dumdum pasti baidab satu ini pemuja @aniesbaswedan
21,HJ_Boy_,2023-02-20 23:51:43+00:00,"@keuangannews_id TIDAK BISA JADI PRESIDEN !!!
@ReflyHZ @aniesbaswedan https://t.co/eNz4ktmiFl"
22,utomotunggal,2023-02-20 23:51:31+00:00,@siregar_najeges @jokowi @prabowo @aniesbaswedan @ganjarpranowo @sandiuno @puanmaharani_ri Al Fatihah....
23,DidiekHadi,2023-02-20 23:50:44+00:00,"@Manse_Mangat Bandung Lautan Asmara ?
Kakek @aniesbaswedan 
Keterlaluan .. @Muhammad_Saewad karena pingin ngetop dan memberitakan sesuatu yang memalukan."
24,motang_cules,2023-02-20 23:50:34+00:00,@aniesbaswedan hati2 pengkhianat..salam lemper😆 https://t.co/CydpGHXIQz
25,FiinaDu,2023-02-20 23:50:29+00:00,"@Muslim_AntiPKI9 @aniesbaswedan @Jhonkosmik Apakah oposisi berarti harus Anis ? 
Gmn klo dng ""yg blm bersuara” krna menunggu ijtima' ulama ? 

Bnyk yg belajar dari kejadian 2019, bagaimana ketika fanatik saat itu, jadi mungkin lebih ke berhati2. Apalagi dng kejadian tragedi berdarah2 saat itu.
Maaf, ini sekedar pendapat"
26,Ediraja,2023-02-20 23:50:00+00:00,@Cintada16 Memang skenarionua begitu tanya ke @aniesbaswedan  @Relawananies
27,willyriawan1,2023-02-20 23:49:17+00:00,@aniesbaswedan Mereka dari kalangan apa dan mewakili siapa?
28,Uzatpraja,2023-02-20 23:49:03+00:00,@ruhutsitompul Tuntaskan dulu DP 0.. Rp baru ngomng copras Capres @aniesbaswedan
29,H4ppym4n16,2023-02-20 23:48:58+00:00,"@marlina_idha @aniesbaswedan Wkwkwkwk... demi bayar hutang, dia rela kluyuran. 🤣🤣🤣"
30,caloproperty,2023-02-20 23:48:55+00:00,"TIDAK ADA NAMA ANIES BASWEDAN SAAT PROSES REFORMASI....!!!!
.
SAYA PASTIKAN ITU...!!!!"
31,cloudvanguard1,2023-02-20 23:48:48+00:00,"@PolJokesID Dr anggota DPR, Partai, Menteri, Gubernur udah lu angkat jokenya.. tp 1 yg belum si wan jembut @aniesbaswedan .. lu buzzer wan jembut min?🤣🤣"
32,caloproperty,2023-02-20 23:48:43+00:00,"@wellymerukh @ekowboy2 @Mdy_Asmara1701 TIDAK ADA NAMA ANIES BASWEDAN SAAT PROSES REFORMASI....!!!!
.
SAYA PASTIKAN ITU...!!!!"
33,MimiArisa5,2023-02-20 23:48:36+00:00,"@aniesbaswedan @NasDem Gedabrus abas apa yang ingin kamu rubah sok""an jd gubernur saja sudah semrawut mau mimpin indonesia yang jumlahnya 270 juta orang ngimpi kau wan kita butuh melanjutkan kerjanya pak jokowi dasar Si Yaman"
34,JEkayatna,2023-02-20 23:48:36+00:00,"MasyaAllah..

Sehat dan sukses Selalu Pak Anies Baswedan.."
35,ondhet99,2023-02-20 23:48:28+00:00,"@aniesbaswedan Rekam jejak

https://t.co/XVvIG866eO"
36,BBerizik,2023-02-20 23:47:42+00:00,@Partai_Slebew @aniesbaswedan @ferdinand_mpu @Kaki_langit07 @IinD4m41 @basaillive @NGo2024 @NkriLentera @sindai_salie @putri_Aalona @Musti_Umbar @HumorJonTampan tapak suci yg najis
37,rie_sang,2023-02-20 23:45:45+00:00,@AbdulGa11159911 @RaraLovie @Nicaragu417 @aniesbaswedan Rasulullah mengisyaratkan kepada umatnya memelihara pimpinan yang Fathonah (cerdas) bila kita tetep kukuh memilih pimpinan bodoh ya celaka lah kita atas pilihan tsb
38,Mundiwangi4,2023-02-20 23:44:54+00:00,Orang kalau sinting omongannya fa jelas. Gayanya mu @aniesbaswedan  Membangun manusia . Kamu aja karakter buruk begitu https://t.co/eCZbnNnIsj
39,paksumizan,2023-02-20 23:44:49+00:00,"@DokterTifa @aniesbaswedan kau kayaknya perlu dokter, 
@aniesbaswedan itu jga piaraan oligarki, 
paham gak kmu..😁"
40,antonsampit,2023-02-20 23:44:25+00:00,@democrazymedia Kode keras kalau perjuangan @aniesbaswedan bukan hanya kompetisi tapi dari sistem
41,adiquemantoel,2023-02-20 23:44:04+00:00,"@bmbmng12 @satriohendri @jokowi @aniesbaswedan Pake strategi jalan sehat senam sehat, sekalian nyogok pake doorprize...., lmyn lebih hemat, drpd door to door https://t.co/5VJpHShABs"
42,NovelBamukmin,2023-02-20 23:41:46+00:00,Tumbangkan rezim sekuler! Dukung aniesbaswedan demi tegaknya sistem khilafah di Indonesia #Pilpres2024
43,HJ_Boy_,2023-02-20 23:41:41+00:00,"@PramukhtikoS @keuangannews_id BUKAN INDONESIA ASLI tidak bisa jadi presiden.

@ReflyHZ @aniesbaswedan"
44,Hasan81114197,2023-02-20 23:41:29+00:00,@aniesbaswedan Hahaha soalnya lu gak punya ide @aniesbaswedan
45,HeryHer84848316,2023-02-20 23:40:50+00:00,@aniesbaswedan @NasDem @PDemokrat @PKSejahtera Ka jangan puas...karna negara sedang lepas...
46,nenni_achir1,2023-02-20 23:40:33+00:00,@Okta_Roza @ch_chotimah2 @aniesbaswedan @GheaJhanaLie7 DP maling
47,HJ_Boy_,2023-02-20 23:40:33+00:00,"@Bakhjatul @keuangannews_id Berarti Prabowo dan @aniesbaswedan TIDAK BISA JADI PRESIDEN.

AHY aja !!!
@AgusYudhoyono 
@SBYudhoyono 
@PDemokrat 
@BennyHarmanID 
@Andiarief__"
48,Uno23381197,2023-02-20 23:39:44+00:00,@ShakiraTeea @aniesbaswedan @NasDem @PDemokrat @PKSejahtera Setuju dengan om Indro jangan pilih pemimpin yg didukung oleh ormas yg suka menebar isu sara dan kebencian terhadap pemerintah yg Sah 👇👇 https://t.co/lv9YSR8wQU
49,wellymerukh,2023-02-20 23:39:44+00:00,"Gerakan menumbangkan soeharto slh 1 pemicu ny ksus kudatuli ada kurang lebih 30 ormas yg bergerak turun kejalan protes soeharto
Apa nama ormas yg dipimpin anies baswedan sbg tokoh penggerak demo mahasiswa mlwn soeharto spt yg dikatakan oleh @ekowboy2 dan @Mdy_Asmara1701 https://t.co/InzWZgzX7F"
50,gusDAL2023,2023-02-20 23:39:01+00:00,@ch_chotimah2 @aniesbaswedan Bacot betina bs bicar ini gak https://t.co/GSXU3bmU4r
51,ridwanwijiyant6,2023-02-20 23:38:48+00:00,@Wdp1407Widy @ch_chotimah2 @aniesbaswedan @GheaJhanaLie7 Mau dgn acara apa bisa menjatuhkan pak Anies toh dia yg saat ini mendapat dukungan
52,Chadramesvara,2023-02-20 23:38:41+00:00,"@frenssiahaan30 @aniesbaswedan Betul sekali,  bangun manusia yg jgn suka ngutang, jg yg suka mark up  anggaran,  jgn yg suka bohong,  jgn yg suka ngeles gak ada integritas, jgn yg malas modalnya bacot doang,  apalagi yg suka korupsi, itu kudu dibina sa keun Pak."
