,User,Date Created,Tweet
0,AldiNeno,2023-02-13 23:58:55+00:00,"Ridwan Kamil Sebut Jokowi akan Kunjungi Masjid Al Jabbar,Satu Agenda dengan Peresmian Tol Cisumdawu.""Kemungkinan ada kabar presiden ingin berkunjung ke Al Jabbar jadi kami kelihatannya akan satukan agendanya dengan kehadiran beliau di peresmian Cisumdawu,"" https://t.co/k1dtwj6kVq"
1,GilangSyahnizar,2023-02-13 23:57:28+00:00,@syannastasja @PRFMnews @dishubkotabdg @dishub_jabar @kangyanamulyana @ridwankamil Garuda? Sabar 1-2 taun kedepan udah jadi kenangan itu.. Bakal ditutup diganti fly over.. 😆
2,AldiNeno,2023-02-13 23:56:42+00:00,"@ridwankamil  menegaskan Petani Milenial bukan program karpet merah. Artinya, program tersebut hanya medium bagi anak muda untuk berkarya di sektor pertanian. Karena itu, kaprogram tersebut punya potensi gagal, tapi banyak pula peserta yang berhasil.

https://t.co/QOZZJcZo8h"
3,AldiNeno,2023-02-13 23:53:28+00:00,"@ridwankamil memastikan gerbang tol KM 149 Purbaleunyi akan terkoneksi dgn Gedebage,Summarecon &amp; Masjid Raya Al Jabbar akan diresmikan sebelum Lebaran 2023.
Dengan demikian,berbagai urusan lalu lintas kendaraan menuju Al Jabbar bisa lancar ke depannya
https://t.co/mXUT70wNA0."
4,PRFMnews,2023-02-13 23:51:01+00:00,"Ketemu Ridwan Kamil, Juragan 99 Beri Bocoran Hasil Perbincangan, Salah satunya Program Pemberdayaan Wanita https://t.co/SbO0bGDlYL"
5,kanzeila,2023-02-13 23:50:25+00:00,"@subisaja @ridwankamil @sisky_p 😁
Izin ngetag, Buu"
6,AldiNeno,2023-02-13 23:49:28+00:00,"Jumlah kendaraan di Kota Bandung mendekati angka populasi penduduk Kota Kembang.
Menanggapi hal itu,@ridwankamil mengatakan, tingginya angka kendaraan di Bandung dipengaruhi kebijakan ekonomi manufaktur kendaraan di Indonesia yg tak memiliki aturan batasan
https://t.co/2u1SY8qMjy"
7,MangDjanaBdg,2023-02-13 23:48:36+00:00,@siayi @ridwankamil Artinya sekolah negeri tidak merata sampai pelosok desa....
8,syannastasja,2023-02-13 23:48:04+00:00,"Ayo dong, udah belasan taun bukannya makin bener malah makin hancur. Pengaturan kendaraan di pintu kereta api ini wewenangnya siapa? Siapa yg harusnya ngatur dan ngasih sanksi? Dari saya kecil ga pernah beres

@dishubkotabdg @dishub_jabar @kangyanamulyana @ridwankamil @PRFMnews https://t.co/2s4K8bHoyU"
9,mahargasiahaan,2023-02-13 23:47:07+00:00,"@AgungWi73160161 @emerson_yuntho @MasAdriaan @ridwankamil Anaku smp sm sma bayar, gubernurnya GP"
10,4n4nt0,2023-02-13 23:42:31+00:00,@tukangrosok22 @ridwankamil Itu lg berendem kan yak.
11,dkpp_jabar,2023-02-13 23:22:56+00:00,"Sekretaris Daerah Jawa Barat @SWangsaatmaja memberikan arahan pada kegiatan Town Hall Meeting  DKPP Jabar.

@ridwankamil  @humasjabar
#jabarjuara #indonesiajuara #dkppjabar https://t.co/JUZeNk95Fq"
12,adesilviTH,2023-02-13 23:21:21+00:00,"2. Kualifikasi akademik sama, akreditasi sekolah sudah, beban mengajar sama juga dg PAUD Formal. Krn UU Guru yg tdk mencakup PAUD Non Formal, kesempatan ikut PPG pun hilang. #sebuahutas @nadiemmakarim @aniesbaswedan @ganjarpranowo @ridwankamil @jokowi"
13,ElshintaBandung,2023-02-13 23:19:37+00:00,"14 Februari 2000 - 14 Februari 2023
Ucapan HUT ke-23 Elshinta News and Talk dari Gubernur Jawa Barat, Ridwan Kamil.

'Berkolaborasi Untuk Bangkit'

@ridwankamil
@westjavagov_ 
@humasjabar https://t.co/KfUcyvP5Vr"
14,RakyatAsupan,2023-02-13 23:18:17+00:00,"Ganjar Pranowo dan PDIP memiliki elektabilitas digital yang cukup tinggi selama bulan Januari 2023. Teguh juga menyebut. Tingkat persentase lebih tinggi dibandingkan dengan Ridwan Kamil dan Prabowo Subianto.
#OTWMalioboro 
#ganjarpranowo
Hukuman Mati https://t.co/WLEXr4dVLw"
15,IndonesiaPintas,2023-02-13 23:17:59+00:00,"Ganjar Pranowo dan PDIP memiliki elektabilitas digital yang cukup tinggi selama bulan Januari 2023. Teguh juga menyebut. Tingkat persentase lebih tinggi dibandingkan dengan Ridwan Kamil dan Prabowo Subianto.
#OTWMalioboro 
#ganjarpranowo
Hukuman Mati https://t.co/xfQBNNpPgr"
16,liputpedia,2023-02-13 23:17:37+00:00,"Ganjar Pranowo dan PDIP memiliki elektabilitas digital yang cukup tinggi selama bulan Januari 2023. Teguh juga menyebut. Tingkat persentase lebih tinggi dibandingkan dengan Ridwan Kamil dan Prabowo Subianto.
#OTWMalioboro 
#ganjarpranowo
Hukuman Mati https://t.co/CXORt30UZN"
17,adesilviTH,2023-02-13 23:17:32+00:00,"Kapan UU Guru akan berubah? Kami guru Kelompok Bermain, apakah bukan termasuk guru juga? Mengapa hanya PAUD Formal yang ada di UU Guru? Sedangkan PAUD adalah Formal dan Nonformal. Perjuangan di DPR pun sudah #sebuahutas @nadiemmakarim @aniesbaswedan @ganjarpranowo @ridwankamil"
18,aicoment,2023-02-13 23:16:08+00:00,@ridwankamil Pak coba cek pelabuhan ratu sma negeri gratis gak pak
19,Azlasy,2023-02-13 23:04:42+00:00,@emerson_yuntho @ridwankamil Semoga Allah lancarkan niatan baik di TA 2023/2024
20,welfareidonline,2023-02-13 23:02:43+00:00,"Gubernur Jawa Barat (Jabar) M Ridwan Kamil mengatakan Jalan Tol Cileunyi-Sumedang-Dawuan (Cisumdawu), yang terdiri atas seksi satu hingga enam, bisa dioperasikan pada akhir Februari 2023.
https://t.co/obeylN5VCG"
21,Disuruh_Iben,2023-02-13 23:01:37+00:00,"Prabowo, Ridwan Kamil, Hingga Anies Saksikan Konser Dewa 19 - https://t.co/PsQJkx1iFm https://t.co/dD4LBcuo4q #PrabowoPeduli #BangkitBersama"
22,Ini_ajunk,2023-02-13 23:01:35+00:00,"Prabowo Subianto, Ridwan Kamil, Hingga Anies Saksikan Konser Dewa 19 - https://t.co/RV0ZSCM2J5 https://t.co/JwYVD1YZZ1 #PrabowoPeduli #BangkitBersama"
23,Disuruh_Iben,2023-02-13 23:01:33+00:00,"Prabowo Subianto:  Prabowo Subianto, Ridwan Kamil, Hingga Anies Saksikan Konser Dewa 19 - https://t.co/PsQJkx1iFm https://t.co/KxM3vzHV9U #PrabowoPeduli #BangkitBersama"
24,bang_iyuz,2023-02-13 22:35:50+00:00,"@Miduk17 @emerson_yuntho @ridwankamil Postingnya apa, comentnya apa...
Kurang goblog gimana coba? 🤭"
25,bang_iyuz,2023-02-13 22:32:34+00:00,@fijay_firman @radenandrianto @emerson_yuntho @ridwankamil Jadi situ maunya sekolah yg gratis atau yg bayar? Atau gratis tapi banyak pungli?
26,ztw868992,2023-02-13 22:31:15+00:00,@Miduk17 @Rachman19661 @ridwankamil @mohmahfudmd @humasjabar @Kemenag_RI Mungkin Jabar cuma mencakup Bandung dan sekitarnya saja
27,ekastn07,2023-02-13 22:27:14+00:00,@ridwankamil Faktanya dilapangkan jauh berbeda kang
28,virizsya,2023-02-13 22:24:48+00:00,"@INGGRIDAN1 @BankBCA @HaloBCA @KemnakerRI @pemkotbekasi @humasbekasikota @mas_triadhianto @ridwankamil Halo kak mjb. Di RWku ada hal kek gini skrg. Saudaraku ada yg mau ikutan daftar tp ragu. Aku coba2 cek Twitter trus nemu tweet kakak. Klo boleh tau, kesimpulannya gmn ya kak? Ini real atau akal2an? Thanks."
29,WSnugroho2,2023-02-13 22:21:51+00:00,@emerson_yuntho @ridwankamil Jgn nge hoax apalagi kasih PHP kang @ridwankamil kenyataan di lapangan berbanding terbalik.jangan memperburuk citra.
30,BAMS324305,2023-02-13 22:06:33+00:00,"@syabillalnovian @ridwankamil Namanya saja proyek kereta, pdhl mungkin aslinya proyek bayar2"
31,Eddyhindartoh2,2023-02-13 21:40:14+00:00,@fijay_firman @SholehSyamsudd2 @Miduk17 @ridwankamil @mohmahfudmd @humasjabar @Kemenag_RI Fakta dan reaksi itu beda dol.
32,OnoZiliwu,2023-02-13 21:10:44+00:00,@emerson_yuntho @ridwankamil Alhasil yg menikmati para Kepsek.....
33,Infoinjabar,2023-02-13 20:50:11+00:00,"Produksi Padi Melimpah Tapi Harga Beras Naik, Ridwan Kamil - Bisnis https://t.co/E8rnnoMllx https://t.co/Q5kKXRzzqc"
34,Infoinjabar,2023-02-13 20:50:06+00:00,Ridwan Kamil Buka Rapat Akbar Penyuluh Petani Milenial Jawa Barat | Republika Online https://t.co/RIU9LFKqao
35,M0m3ntumm,2023-02-13 20:49:31+00:00,@emerson_yuntho @ridwankamil ya itu dijawabarat pak maaf.
36,Hendrikorachman,2023-02-13 19:53:49+00:00,"UU kepailitan berkaitan dg UU perbankan &amp; UU pencucian uang @andre_rosiade , hrs direvisi oleh @DPR_RI cegah mafia lahan dibidang pk @TjahjantoHadi pk @RajaJuliAntoni 
Cc @mohmahfudmd @KPK_RI @firlibahuri @jokowi @prabowo @ridwankamil @RamliRizal @puanmaharani_ri @Fahrihamzah"
37,Hendrikorachman,2023-02-13 19:51:07+00:00,"Kasus meikarta mengganggu investasi pk @bahlillahadalia , kereta cepat jkt-bandung,bandara kertajati berbiaya besar bagi negara, jadi mainan politik
Cc @jokowi @mohmahfudmd @KPK_RI @ridwankamil @andre_rosiade @erickthohir @puanmaharani_ri @airlangga_hrt @Fahrihamzah @firlibahuri"
38,DiptraD,2023-02-13 19:29:59+00:00,"@tukangrosok22 @ridwankamil Sedih ya mbak liat kelakuan mereka..??
Yuk mari gabung sama kami, kami gak norak dan gak kampungan kok.. We open our door lho mbak kalp mau gabung sama kami hihihihi.."
39,KokoNajaya,2023-02-13 19:14:48+00:00,"@emerson_yuntho @ridwankamil https://t.co/Fbf06y3ujq, PERATURAN MENTERI PENDIDIKAN DAN KEBUDAYAAN No 1 TAHUN 2021 Pasal 27 pasal 1 melarang Pungutan. Pasal 2 kalau ada pelanggaran."
40,masjidaljabbar,2023-02-13 18:33:05+00:00,Gubernur Ridwan Kamil: Parkir di Masjid Al Jabbar Akan Ditertibkan https://t.co/o6cJlYGpt5
41,Sugardaddy6990,2023-02-13 18:08:10+00:00,"@emerson_yuntho @ridwankamil Gratis? Adik saya bayar, sumbangan gedung, study tour, terakhir bayar UN diminta 500rb.. sekolah negeri padahal... jangan banyak tebar pesona lah pak @ridwankamil.. sampai kemarin masih ditagih sisa sumbangan uang gedung"
42,Jhonkosmik,2023-02-13 17:45:38+00:00,"Kutipan : ""Pada simulasi empat tokoh pertama, Ganjar Pranowo mendapat suara tertinggi dengan total 32,2%, disusul oleh Prabowo Subianto 28,4%. Kemudian Anies Baswedan 17,6% dan Ridwan Kamil 15,6%"".

https://t.co/3B3OqzBAZn"
43,Daniel13666,2023-02-13 17:40:08+00:00,@emerson_yuntho @ridwankamil Harus diakui jawa barat tidak bisa langsung di distrupsi dengan teknologi apalagi birokrasinya contoh siloka jilid 2 kembali ke offline harus ada pengawasan setelah programnya berjalan
44,rindacahyana,2023-02-13 17:02:25+00:00,"@radenandrianto @emerson_yuntho @ridwankamil Betul, konon bisa jutaan."
45,sumampir17,2023-02-13 16:57:53+00:00,@emerson_yuntho @ridwankamil Krn ada komite skolah yg gratis biasanya jd bayar buat ini itu lah...
46,emerson_yuntho,2023-02-13 16:55:25+00:00,"@Dank89375697 @ridwankamil ada yg gratis kok, meski lebih banyam yg tidak"
47,siayi,2023-02-13 16:47:06+00:00,"@ridwankamil Warga desa yg jaraknya jauh dr lokasi SMA/SMK Negeri mah, apalagi prestasi akademik biasa2.. jgn harap dpt keistimewaan ini 😭😁"
