,User,Date Created,Tweet
0,agus_tty,2023-02-13 23:57:55+00:00,"@ganjarpranowo 
@P3Mkotasmg 
Selamat pagi pak Ganjar. Ijin lapor. Kondisi sungai Banjir Kanal Timur endapan lumpurnya sdh tinggi sekali. Kapan dikeruk ya pak? Saya lapor ke ibu wali dari bulan lalu tdk ada tindak lanjut pak. Terima kasih https://t.co/wHrm7ifZNu"
1,BoesthamiA,2023-02-13 23:57:41+00:00,"@Aryprasetyo85 @ganjarpranowo Aksen dong, jgn garang di media, bawa semua truk itu cari Noel."
2,POLRESBYL,2023-02-13 23:57:40+00:00,"@amr715882 @ListyoSigitP @jokowi @kompolnas_ri @IPW_ @CNNIndonesia @detikcom @KompasTV @ganjarpranowo @DivHumas_Polri @KSPgoid Terimakasih sobat polri polres boyolali, terimakasih atas informasinya. Mohon dijelaskan kapan dan dimana peristiwa tersebut tuk kami laporkan ke Pimpinan.
Dan Tuk Penambangan Ilegal di Wilayah Hukum Polres Boyolali akan Kami tindak Sesuai peraturan yg berlaku. Terimkasih"
3,herrheru,2023-02-13 23:56:57+00:00,"@ganjarpranowo Hahaha.. ea..ea..ea..

Semoga Sehat selalu pak Ganjar.."
4,BPJPATI,2023-02-13 23:56:25+00:00,"Hallo Sahabat #JalanCantik
Pemeliharaan Rutin Jalan dan Jembatan
BPJ Wilayah Pati

#JatengGayeng
#gunakanmasker
#jagajarak
#cucitangan

@ganjarpranowo
@TajYasinMZ
@provjateng
@humasjateng
@dpubmckjateng
@BPJPATI https://t.co/iZBhiPLWiU"
5,qiunco2761,2023-02-13 23:56:25+00:00,"Video lama tp msh relevan
Untuk diangkat karena ada
Bilang 
@ganjarpranowo 
Miskin gagasan dan nanya
Nih kata pak menteri 
UMKM di Jateng paling maju di
Indonesia https://t.co/mDPDVUxc6D"
6,AsliLanang2,2023-02-13 23:47:45+00:00,@Wahyudi66768698 @LeuncaBohay @HelmiFelis_ Gak ada utang kampanye Gub 50 M. ya Ganjar Pranowo
7,PrampokPrt,2023-02-13 23:46:01+00:00,"@ganjarpranowo
@Ganjarist_Ind
@jokowi
Yg model begini kau mau bela untuk jadi presiden?
Sampah jangan di jadikan perhiasan akan bau jadi nya.
Sampah buanglah pda tempatnya.
https://t.co/fgKCi4CxrE"
8,KerjaHasil_id,2023-02-13 23:45:35+00:00,@AgapeGP @ganjarpranowo Merusak kok dibanggain. Ter la lu
9,__RismaWidiono_,2023-02-13 23:44:19+00:00,"Gubernur @ganjarpranowo meninjau harga serta stok komoditas beras dan minyak goreng ke beberapa pasar di Kota Semarang.

Dari semua pasar yang ia datangi, Ganjar tidak dapat menemukan stok minyak subsidi, Minyakita.

Ganjar mendatangi lima pasar di Kota Semarang.

#SahabatGanjar https://t.co/JJ7isEs0RG"
