,User,Date Created,Tweet
0,fajaronline,2023-02-06 23:55:20+00:00,"Sudirman Said Bilang Utang Anies ke Prabowo-Sandi Sudah Lunas, Ruhut Sitompul: Bohong Melulu https://t.co/32sRrYwg7C #50M #AniesBaswedan #Pilpres2024 #PrabowoSubianto"
1,detikcom,2023-02-06 23:27:19+00:00,Menteri Pertahanan yang juga Ketua Umum Partai Gerindra Prabowo Subianto bertemu dengan Menteri BUMN Erick Thohir hari ini. Apa yang dibahas? https://t.co/n1Vrd5sDx8
2,jurnascom,2023-02-06 23:07:03+00:00,Prabowo Subianto Puji Gaya Kepemimpinan Jokowi https://t.co/Bm2UFbb3bc
3,HajiSubarna,2023-02-06 23:06:48+00:00,"HUT ke 15 di DPP Gerindra, 
Prabowo Subianto Minta Maaf 
ke Tetangga dan Pengguna Jalan https://t.co/lGpvkPlbKE"
4,Mamat36011809,2023-02-06 22:52:13+00:00,"@Tan_Mar3M Prabowo Subianto gak bisa di percaya,"
5,Kh74787180Abdul,2023-02-06 22:48:01+00:00,"@chochuwong_id Wow!!! Gajinya sebagai menteri buat rakyat?!
Pantaslah jika Pak Prabowo Subianto dimasukkan ke dalam deretan negarawan sejati dan seorang yang dermawan.👍"
6,QMubarrak,2023-02-06 22:29:10+00:00,"Momen Bapak Prabowo Subianto ketika kembali mengunjungi posko pengungsian korban bencana alam gempa di pos dapur lapangan Kopassus/ TNI AD Cianjur ( Rabu, 7 Desember 2022 ).

Dan untuk seluruh korban jangan menyerah, jangan bersedih dan berputus asa, semoga apa yang menimpa in..."
7,WidodoDodo5,2023-02-06 21:17:23+00:00,@tifsembiring Paling tidak beliau(@prabowosubianto) sudah menunjukkan bahwa beliau negarawan sejati yang harus ikut andil dalam kemajuan negeri...
8,Rapiyanti_Tina,2023-02-06 21:12:23+00:00,Said mengatakan bantuan dari Yayasan Prabowo Subianto Djojohadikusumo merupakan wujud kepedulian Prabowo terhadap umat Islam. Dia mengapresiasi Prabowo. #PrabowoPeduli #kerjasama
9,NandaySalsabila,2023-02-06 20:59:07+00:00,"Momen Bapak Prabowo Subianto ketika kembali mengunjungi posko pengungsian korban bencana alam gempa di pos dapur lapangan Kopassus/ TNI AD Cianjur ( Rabu, 7 Desember 2022 ).

Dan untuk seluruh korban jangan menyerah, jangan bersedih dan berputus asa, semoga apa yang menimpa in..."
10,bos_toke,2023-02-06 18:20:47+00:00,Voling sementara anis rasyid Baswedan unggul dari prabowo subianto. Ada beberapa propinsi yg mendukung Anies rasyid Baswedan
11,knmaneges,2023-02-06 18:10:17+00:00,"Prabowo Subianto vs Anies Baswedan | Apa Kata Prabowo ?
👇
https://t.co/eTbcbziDR5

#PrabowoSubianto
#AniesBaswedan
#Gerindra
#Politik

#KNmaneges
#KnmComunity
#SaudaraJiwa
#PemersatuBangsa
#NkriHargaMati https://t.co/2dBw719Umq"
12,gerindra_stb,2023-02-06 18:06:18+00:00,"Dirgahayu Partai Gerindra yang ke 15, semoga menjadi partai nomer 1 dan Bapak H. Prabowo Subianto menjadi Presiden RI di tahun 2024🤲Amin.

#PrabowoPresiden 
#gerindramenang 
#AnwarSadadGubernurJatim
#salamindonesiaraya https://t.co/wPWxRHouKF"
13,eva_alicia6,2023-02-06 17:54:51+00:00,"Ahmad Muzani meminta agar seluruh Partai Anak Cabang dan ranting se-Kabupaten Bekasi, Jabar memenangkan Prabowo Subianto sebagai presiden di Pilpres 2024.

capres2024

pemilu2024

dekade08

mendingprabowo"
14,warta_sulsel,2023-02-06 17:53:56+00:00,JAKARTA.WARTASULSEL.ID-Ketua Umum Partai Gerakan Indonesia Raya (Gerindra) Prabowo Subianto menyapa kader-kadernya di seluruh Indonesia pada HUT Gerindra ke 15.
15,nitaharyanti6,2023-02-06 17:52:24+00:00,"dalam konser Dewa 19, penonton dikejutkan dengan kehadiran Menteri Pertahanan, Prabowo Subianto dan sejumlah pesohor, termasuk Ibu Negara RI, Iriana Joko Widodo.

capres2024

pemilu2024

dekade08

mendingprabowo"
16,shantikadwi2,2023-02-06 17:51:33+00:00,"Andi Gani Nena Wea mengatakan, nama-nama yang masuk tiga besar capres 2024 adalah Ganjar Pranowo, Prabowo Subianto dan Airlangga Hartarto.

capres2024

pemilu2024

dekade08

mendingprabowo"
17,AyundaSalsha,2023-02-06 17:51:21+00:00,"""Elektabilitas capres hasil survei PWS kali ini menunjukkan bahwa Prabowo Subianto masih leading atas capres-capres lainnya,"" kata peneliti PWS.

capres2024

pemilu2024

dekade08

mendingprabowo"
18,esputra15,2023-02-06 17:49:35+00:00,"kedatangan Prabowo Subianto sempat tertangkap kamera dan terpampang di layar utama panggung.

capres2024

pemilu2024

dekade08

mendingprabowo"
19,maulgilll,2023-02-06 17:49:23+00:00,"Prabowo Subianto nonton konser Dewa 19 di JIS.

capres2024

pemilu2024

dekade08

mendingprabowo"
20,aayogii16,2023-02-06 17:49:22+00:00,"Prabowo Subianto tampak menikmati puluhan lagu hits yang dinyanyikan Dewa 19.

capres2024

pemilu2024

dekade08

mendingprabowo"
21,MeliyaTia,2023-02-06 17:49:16+00:00,"Sepanjang konser Prabowo Subianto duduk ditribun VIP.

capres2024

pemilu2024

dekade08

mendingprabowo"
22,MelatiFafa,2023-02-06 17:49:00+00:00,"Kehadiran Prabowo Subianto juga tak luput dari perhatian.

capres2024

pemilu2024

dekade08

mendingprabowo"
23,TikaYanuar2,2023-02-06 17:48:54+00:00,"Ahmad Dhani sempat mengungkapkan rasa terima kasihnya atas waktu yang disempatkan oleh Prabowo Subianto untuk menghadiri konser tersebut.

capres2024

pemilu2024

dekade08

mendingprabowo"
24,Hramadhan17,2023-02-06 17:48:50+00:00,"Kehadiran Prabowo Subianto juga tak luput dari perhatian Ahmad Dhani.

capres2024

pemilu2024

dekade08

mendingprabowo"
25,binaamel,2023-02-06 17:47:56+00:00,"Prabowo Subianto hadiri konser 30 tahun Dewa 19 semalam.

capres2024

pemilu2024

dekade08

mendingprabowo"
26,PangestiTina,2023-02-06 17:47:06+00:00,"""Prabowo Subianto! Prabowo Subianto!"" teriak para pendukung Prabowo Subianto.

capres2024

pemilu2024

dekade08

mendingprabowo"
27,silitaput6,2023-02-06 17:46:41+00:00,"Prabowo Subianto di konser Pesta Rakyat 30 Tahun Dewa 19, di Jakarta International Stadium (JIS).

capres2024

pemilu2024

dekade08

mendingprabowo"
28,SariHarum6,2023-02-06 17:46:36+00:00,"Prabowo Subianto Nikmati Konser Dewa 19.

capres2024

pemilu2024

dekade08

mendingprabowo"
29,siibella201,2023-02-06 17:46:24+00:00,"Prabowo Subianto juga mengucapkan terima kasih atas sambutan hangat baginya dan delegasi Indonesia.

capres2024

pemilu2024

dekade08

mendingprabowo"
30,FikaJulia2,2023-02-06 17:46:03+00:00,"""Prabowo Subianto! Prabowo Subianto!"" teriak para pendukung Prabowo.

capres2024

pemilu2024

dekade08

mendingprabowo"
31,Nandawi99,2023-02-06 17:46:02+00:00,"Ganjar Pranowo dan Prabowo Subianto Menjadi Tokoh yang Difavoritkan Menjadi Capres 2024 di Musra XVII Jawa Tengah.

capres2024

pemilu2024

dekade08

mendingprabowo"
32,AdimekaSaskia,2023-02-06 17:45:28+00:00,"Prabowo Subianto menyampaikan pesan yaitu seluruh pengurus dan kader partai solid, untuk memenangkan partai Gerindra di 2024.

capres2024

pemilu2024

dekade08

mendingprabowo"
33,oktaadin,2023-02-06 17:45:18+00:00,"Endang Setyawati Thohari mengatakan dirinya mewakilkan Prabowo Subianto \karena berhalangan hadir lantaran ada kegiatan di Hambalang.

capres2024

pemilu2024

dekade08

mendingprabowo"
34,MaiaHandayani2,2023-02-06 17:44:34+00:00,"Menteri Pertahanan Prabowo Subianto ternyata salah satu fans grup music Dewa 19.

capres2024

pemilu2024

dekade08

mendingprabowo"
35,Chelseaputri22,2023-02-06 17:44:30+00:00,"Muzani meminta Pengurus Anak Cabang dan ranting se-Kabupaten Bekasi, untuk memenangkan Ketua Umum Gerindra Prabowo Subianto dan Gerindra pada Pemilu 2024.

capres2024

pemilu2024

dekade08

mendingprabowo"
36,Laubell49,2023-02-06 17:44:26+00:00,"Prabowo Subianto mengenakan kemeja biru tua saat menonton konser Dewa 19.

capres2024

pemilu2024

dekade08

mendingprabowo"
37,NolanArya,2023-02-06 17:44:24+00:00,"Sekjen Gerindra: Saya Titip kepada PAC-Ranting untuk Menangkan Prabowo Subianto.

capres2024

pemilu2024

dekade08

mendingprabowo"
38,RatuAurora9,2023-02-06 17:44:16+00:00,"Prabowo Subianto mengenakan kemeja biru tua, melambaikan tangan para penonton konser yang duduk di bangku tribun.

capres2024

pemilu2024

dekade08

mendingprabowo"
39,Wilputra12,2023-02-06 17:44:05+00:00,"Prabowo Subianto di konser Pesta Rakyat 30 Tahun Dewa 19, di Jakarta International Stadium.

capres2024

pemilu2024

dekade08

mendingprabowo"
40,PangarepSeptian,2023-02-06 17:43:45+00:00,"Menteri Pertahanan Prabowo Subianto mengunggah kehadirannya di konser Pesta Rakyat 30 Tahun Dewa 19.

capres2024

pemilu2024

dekade08

mendingprabowo"
41,syifa_anindia,2023-02-06 17:43:00+00:00,"Menteri Pertahanan Prabowo Subianto menghadiri konser Pesta Raykat 30 Tahun Dewa 19 di Jakarta International Stadium (JIS), pada Sabtu.

capres2024

pemilu2024

dekade08

mendingprabowo"
42,emran_fathi,2023-02-06 17:42:24+00:00,"Prabowo Subianto tampak larut menikmati puluhan lagu hits yang dibawakan Dewa 19.

capres2024

pemilu2024

dekade08

mendingprabowo"
43,AzaShakila18,2023-02-06 17:41:42+00:00,"Sepanjang konser Prabowo Subianto duduk di tribun VIP di samping Joyce Theresia Pamela Kholer yang merupakan ibunda pentolan Dewa 19, Ahmad Dhani.

capres2024

pemilu2024

dekade08

mendingprabowo"
44,TioKurniawan99,2023-02-06 17:41:28+00:00,"Kehadiran Prabowo Subianto cukup mengundang perhatian penonton lainnya.

capres2024

pemilu2024

dekade08

mendingprabowo"
45,FaridRai99,2023-02-06 17:41:19+00:00,"Prabowo Subianto menghadiri konser Pesta Raykat 30 Tahun Dewa 19 di Jakarta International Stadium (JIS),

capres2024

pemilu2024

dekade08

mendingprabowo"
46,DiandraFani5,2023-02-06 17:41:02+00:00,"Prabowo Subianto duduk diantara ribuan penonton.

capres2024

pemilu2024

dekade08

mendingprabowo"
47,SiskaTarawiah,2023-02-06 17:40:18+00:00,"""Prabowo Subianto! Prabowo Subianto!"" teriak para pendukung.

capres2024

pemilu2024

dekade08

mendingprabowo"
48,KanzaAuliya1,2023-02-06 17:40:17+00:00,"Menteri Pertahanan RI Prabowo Subianto dan Gubernur Jawa Tengah Ganjar Pranowo menjadi nama yang difavoritkan di Musyawarah Rakyat Indonesia XVII Jawa Tengah.

capres2024

pemilu2024

dekade08

mendingprabowo"
49,tiaraajaniiiii,2023-02-06 17:40:03+00:00,"Menhan Prabowo Subianto di konser Pesta Rakyat 30 Tahun Dewa 19.

capres2024

pemilu2024

dekade08

mendingprabowo"
50,hasna_akifah,2023-02-06 17:39:24+00:00,"Menteri Pertahanan Republik Indonesia Prabowo Subianto melaksanakan pertemuan dengan Menteri Pertahanan Nasional Republik Turki Hulusi Akar, di Bakanlıklar, Ankara, Turki.

capres2024

pemilu2024

dekade08

mendingprabowo"
51,NajmaAdiba7,2023-02-06 17:39:21+00:00,"Selain Prabowo Subianto dan Ganjar Pranowo, ada juga pendukung dari Arsjad Rasjid, Airlangga Hartarto, Mahfud MD.

capres2024

pemilu2024

dekade08

mendingprabowo"
52,TamaWiguna2,2023-02-06 17:39:19+00:00,"Menteri Pertahanan RI Prabowo Subianto dan Gubernur Jawa Tengah Ganjar Pranowo menjadi nama yang difavoritkan diMusyawarah Rakyat Indonesia (Musra) XVII Jawa Tengah.

capres2024

pemilu2024

dekade08

mendingprabowo"
53,sekarpusp,2023-02-06 17:38:57+00:00,"Prabowo Subianto berhalangan hadir pada kegiatan senam bersama.

capres2024

pemilu2024

dekade08

mendingprabowo"
