,User,Date Created,Tweet
0,Muhammad2553,2023-02-06 23:58:11+00:00,"@keuangannews_id Kali ini ""LAWAN"" nya lebih berat, lebih baik dukung Anies R Baswedan + AHY ... !!!"
1,pdemokratbanten,2023-02-06 23:55:01+00:00,"Selamat Hari Lahir NU @nahdlatululama 1 Abad. Tetaplah menjadi organisasi yang menyebarkan Islam yang ramah, mempertemukan prinsip keislaman dan paham kebangsaan, menyemai dan membangun nasionalisme.

#PartaiDemokrat 
#AHY 
#itijayabaya 
#harlah1abadnu https://t.co/g8LEdZ0tPL"
2,ZakirLaAndj0,2023-02-06 23:54:50+00:00,"Duet Anies Baswedan dan AHY Juara di Voting Capres-Cawapres, Demokrat Tegaskan Soal Cawapres Diserahkan ke Anies https://t.co/rJ7MXXutlN"
3,yuni4lways,2023-02-06 23:42:25+00:00,AHY Berharap KPU Netral Dan Independen https://t.co/MPTcNIwDjg #AHYPolitikusMendunia
4,dwikiprazz,2023-02-06 23:42:21+00:00,"Sesuai instruksi dari Ketum AHY, kader #PartaiDemokrat harus memberikan dukungan yang konkret kepada masyarakat"
5,shantiwalimah,2023-02-06 23:41:53+00:00,"Memang bangsat gabener AHY ini, akalnya udah kayak babi, g #AHYGagaldiTNIGagaldiPolitik #AHYgagalNyapres #HambalangMangkrak #SBYTurunGunung"
6,gibranleklok,2023-02-06 23:41:53+00:00,"WOW... PERJALANAN SINGKAT KARIR AHY INI BIKIN BUZZER NANGIS DARAH!!! BuzzeRp Panik, Ele… #AHYPimpinPerubahan"
7,joniantonioloro,2023-02-06 23:41:51+00:00,mas EmilDardak konsisten dukung penuh ketum AHY #AHYPimpinPerubahan
8,DemocastTV,2023-02-06 23:41:49+00:00,Inilah Komentar AHY soal Lukisan SBY yang Bertema ‘Ayah Gandeng Anak’ https://t.co/2wtJ14gqtL #AHYPimpinPerubahan
9,BobbyDarmanto27,2023-02-06 23:41:47+00:00,AHY: Perjuangkan aspirasi rakyat #AHYPimpinPerubahan
10,bocqah,2023-02-06 23:41:46+00:00,AHY Ketemu Temannya Menteri Singapura. Buzzer Makin Iri. Ada apa? https://t.co/gOzng79GOx #AHYPimpinPerubahan
11,arafah_5,2023-02-06 23:41:45+00:00,Selamat Hari Dsabilitas Internasional https://t.co/FNrqv8rL0y #AHY
12,Ketum_AHY,2023-02-06 23:41:12+00:00,"“Generasi muda tentunya sangat diharapkan menjadi backbone, menjadi tulang punggung dari perubahan dan tulang punggung dari kemajuan bangsa ini.” #AgusYudhoyono"
13,CeritaAHY_,2023-02-06 23:41:04+00:00,"Partai Demokrat pilihan kita, jangan lupa coblos no 14https://t.co/QxIZhcgVgy #DemokratS14P AHY Pimpin Perubahan PDemokrat AgusYudhoyono"
14,G0P4NK_G0P4NG_7,2023-02-06 23:38:42+00:00,"@AgusYudhoyono @Umacina2 @OverlandingID Sehat Kelalu Ketum AHY 💙
#AniesAHY 💙 https://t.co/nT4OCy02ec"
15,ojek_ngalong,2023-02-06 23:31:29+00:00,@ajengcute16__ Semoga duet ARB - AHY segera terwujud.... Karena memang merekalah harapan kebangkitan kembali kejayaan dan martabat bangsa serta negara ini...
16,Joglosemarnews,2023-02-06 23:30:36+00:00,"Akui Banyak yang Ingin Gagalkan Deklarasi Koalisi Perubahan, AHY: Kami Tetap Solid https://t.co/7mc2q2Ug5U"
17,JokoPintar2,2023-02-06 23:29:53+00:00,"@Mdy_Asmara1701 Aku sih setuju banget kalau anies ahy untuk perubahan, tapi di negeri wakanda yahhh 😂"
18,SartonoBisri70,2023-02-06 23:26:39+00:00,@tempodotco Anies -AHY insyaallah
19,Wastaniekosusi2,2023-02-06 23:14:55+00:00,@PDemokratjkt AHY mantaap
20,Bandunghardcom,2023-02-06 23:13:11+00:00,"Demokrat: Usai Purna Tugas, Anies dan AHY Akan Semakin Intens Bertemu https://t.co/OdJYJ9iZ7L https://t.co/mqTS0tEobu #AHYPimpinPerubahan"
21,shantiwalimah,2023-02-06 23:12:57+00:00,AHY Minim Prestasi Tapi Nekad Maju Pilpres https://twitter #AHYGagaldiTNIGagaldiPolitik #AHYgagalNyapres #HambalangMangkrak #SBYTurunGunung
22,sndryani,2023-02-06 23:12:05+00:00,AHY dibombardir sama anggotanya sendiri karena gak becus pimpin partai https://t.co/isWvNqiNFh #AHYAsalBicara
23,joniantonioloro,2023-02-06 23:11:55+00:00,mas AHY sambangi sedulur Jatim lho #AHYPimpinPerubahan
24,wanmohguntar,2023-02-06 23:11:54+00:00,Goks. Diundang ke ANU juga.... AHY padahal bukan pejabat publik. Keren emang ketum Demokrat https://t.co/I4X4tivfU7 #AHYPimpinPerubahan
25,Bar0q,2023-02-06 23:11:53+00:00,AHY berhasil memimpin partai sebesar #AHYPolitikusMendunia
26,BobbyDarmanto27,2023-02-06 23:11:51+00:00,ANIES AHY KUDA HITAM PILPRES 2024 https://t.co/kgHTBcY5p8 #AHYPimpinPerubahan
27,bocqah,2023-02-06 23:11:50+00:00,"SURVEI INDOPOL : SIMULASI PILPRES 2024, DUET ANIES - AHY TEMPATI POSISI TERATAS https://t.co/yOlS8HoANR #AHYPimpinPerubahan"
28,CeritaAHY_,2023-02-06 23:11:50+00:00,Demi Perubahan dan Perbaikan mari kita dorong kemandirian UMKMhttps://t.co/2LKlE #DemokratS14P AHY Pimpin Perubahan PDemokrat AgusYudhoyono
29,RemusLupinTeddy,2023-02-06 23:11:48+00:00,"Hadiri Pengukuhan Profesor Kehormatan dr. Terawan, AHY Nostalgia di Universitas Pertahanan https://t.co/C2V6EDFBPl ##AHYPimpinPerubahan"
30,arafah_5,2023-02-06 23:11:48+00:00,Partai Demokrat paling disukai di Aceh https://t.co/8bJqsVmKCy #AHY
31,Ketum_AHY,2023-02-06 23:11:13+00:00,"“Kita hormati senior kita, kita hormati generasi pendahulu kita, tapi kita tunjukkan bahwa kita adalah generasi pemberani, generasi pembaharu untuk indonesia yang semakin jaya di masa depan.” #AgusYudhoyono"
32,Mashadi37659701,2023-02-06 22:49:41+00:00,@AgusYudhoyono @OverlandingID Kasihan parte Demokrat hanya dijadikan kendaraan oleh anis Nyapres. Padahal Demokrat punya ketum yg muda ganteng enerjik uangnya banyak putra presiden SBY mau jadi Cawapres pun tdk bisa. AHY emang kasian dan tragis...
33,Mas4ziz,2023-02-06 22:42:26+00:00,"Setuju dengan AHY soal Moeldoko, Yan Harahap: ‘Begal Partai’ Contoh Buruk Generasi Bangsa https://t.co/pjiCkIx4do #AHYPolitikusMendunia"
34,shantiwalimah,2023-02-06 22:41:52+00:00,"Prestasi AHY nihil, buktinya  masih kebanjiran https://twi #AHYGagaldiTNIGagaldiPolitik #AHYgagalNyapres #HambalangMangkrak #SBYTurunGunung"
35,DemocastTV,2023-02-06 22:41:49+00:00,AHY Instruksikan Kawal Kepentingan Rakyat https://t.co/SD5ifjFvpu #AHYPimpinPerubahan
36,Bar0q,2023-02-06 22:41:48+00:00,Demokrat dan AHY dicintai masyarakat #AHYHarapanRakyat
37,BobbyDarmanto27,2023-02-06 22:41:47+00:00,CADAS!!! ELEKTABILITAS AHY DAN DEMOKRAT SEMAKIN MONCER https://t.co/z6xiIEG8oE #AHYPimpinPerubahan
38,bocqah,2023-02-06 22:41:47+00:00,TANGIS BUZZER PECAH! PERTEMUAN PRESIDEN TIMOR LESTE LEBIH BERKELAS DENGAN SBY &amp; AHY https://t.co/6nceGLl35z #AHYPimpinPerubahan
39,charlesgaspoul,2023-02-06 22:41:46+00:00,AHY Miliki Modal Kuat Pimpin Indonesia https://t.co/r2Ij6aNYBQ #AHYPimpinPerubahan
40,arafah_5,2023-02-06 22:41:46+00:00,Demokrat dorong sosialisasi UU KHUP https://t.co/f2FPNVEVSV #AHY
41,CeritaAHY_,2023-02-06 22:41:04+00:00,Kader Demokrat terus hadir bersama rakyat https://t.co/CPqfIApViM #DemokratS14P AHY Pimpin Perubahan PDemokrat AgusYudhoyono
42,asto_fernando,2023-02-06 22:38:49+00:00,"@dede918979231 @nusantara_one Klo Lo turut jalan kaki tapi jalan mundur sampe Arab itu juga bakalan gw ......

Ga sekalian, probowo, junjungan Lo amis, ahy dkk lu suruh jalan mundur.
Baru gw katakan manusia bodoh😂😂😂"
43,editya77,2023-02-06 22:38:38+00:00,@FenisiaPhoenix @AgusYudhoyono Yg mau nyawapres AHY apa SBY sih?
44,Mashadi37659701,2023-02-06 22:29:28+00:00,@abwnews_ Kasian Demokrat parte hanya di jadikan kendaraan anis untuk maju nyapres padahal punya ketum AHY muda tampan uangnya banyak putra  presiden SBY. AHY memang kasihan dan tragis...
45,Mboke90444612,2023-02-06 22:18:12+00:00,"@AgusYudhoyono Selamat datang di Malang pak AHY, semoga lancar semua agendanya, semoga para pemimpin muda spt njenengan, pak Emil dkk nantinya yg akan membawa perubahan di negeri ini, Aamiin YRA."
46,gibranleklok,2023-02-06 22:11:55+00:00,AHY Miliki Modal Kuat Pimpin Indonesia #AHYPimpinPerubahan
47,Bar0q,2023-02-06 22:11:50+00:00,AHY pendongkrak elektabilitas #AHYPimpinPerubahan
48,arafah_5,2023-02-06 22:11:47+00:00,Demokrat Jakarta bantu warga Jakarta Basmi DBD https://t.co/j7V4gr7Bfi #AHY
49,Dee_Rantii,2023-02-06 22:11:22+00:00,kader Demokrat banyak caci maki AHY https://t.co/zZzhMCoeHo #AHYAsalBicara Kalsel
50,CeritaAHY_,2023-02-06 22:11:20+00:00,Pemuda Katolik Kabupaten Lebak: Bu Iti sangat toleranhttps://t.co/Y1o8bf7Blm #DemokratS14P AHY Pimpin Perubahan PDemokrat AgusYudhoyono
51,BountyHunt123,2023-02-06 22:09:45+00:00,"@YanHarahap @AgusYudhoyono Indikatormu doang, bukan indikator nasional 😝 kok tulul2 ya buzzer sewaan  paska jokowi ga nyapres lagi. 

Gua ga suka PDI, ga simpatik AHY, pengen njejeg rainya anis, tp kalo liat buzzer2 sewaan mereka bawaannnya pengen ngakak aja."
52,DipaDuaLima,2023-02-06 21:45:23+00:00,"Nonton Konser Dewa 19, AHY Nostalgia Masa Remaja Bareng Istri: Jadi Agak Lupa Usia

 #Sindonews #BukanBeritaBiasa .https://t.co/VCP17EBBte"
53,benuaandin,2023-02-06 21:43:06+00:00,"@Mdy_Asmara1701 Coba jawab pertanyaan 1 aja nderr, apa yang akan dirubah oleh seorang Anis dan juga seorang AHY?"
54,Mas4ziz,2023-02-06 21:42:26+00:00,"Apresiasi Perjuangan Timnas Indonesia, AHY : Keep Up The Spirit, Kita Bangga! https://t.co/twEy0xtwwH #AHYPolitikusMendunia"
55,yuni4lways,2023-02-06 21:42:24+00:00,AHY : Demokrat Harus Selalu Bersama Dengan Rakyat https://t.co/XwdY8UOjgv #AHYPolitikusMendunia
56,dwikiprazz,2023-02-06 21:42:19+00:00,Inilah yang meyakinkan publik bahwa AHY memiliki kemampuan menjanjikan yg dibutuhkan utk membawa bangsa ini menjadi lebih baik
57,gibranleklok,2023-02-06 21:41:52+00:00,Masyarakat Banyuangi Kompak Panggil AHY Presiden 2024 #AHYPimpinPerubahan
58,shantiwalimah,2023-02-06 21:41:50+00:00,AHY buat bangsa ini jadi BANGSAT https://t.co/SpmhDAROVQ #AHYGagaldiTNIGagaldiPolitik #AHYgagalNyapres #HambalangMangkrak #SBYTurunGunung
59,DemocastTV,2023-02-06 21:41:48+00:00,AHY Siap Bantu Promosikan Produk UMKM Lewat Medsos  https://t.co/hNC4iEg9Xa #AHYPimpinPerubahan
60,Bar0q,2023-02-06 21:41:47+00:00,AHY pelopor perubahan dan perbaikan #AHYPolitikusMendunia
61,charlesgaspoul,2023-02-06 21:41:45+00:00,Jatim Hanya Utk AHY #AHYPimpinPerubahan
62,arafah_5,2023-02-06 21:41:45+00:00,Rakyat Aceh inginkan perubahan dan perbaikan https://t.co/yALHbANxIf #AHY
63,sndryani,2023-02-06 21:41:18+00:00,"AHY anak manja, pantas aja kariernya banyak yg gagal https://t.co/tsTVwP5SlH #AHYAsalBicara"
64,CeritaAHY_,2023-02-06 21:41:01+00:00,Angin Perubahan dan Perbaikan semakin kencanghttps://t.co/lecs4Eh0vu #DemokratS14P AHY Pimpin Perubahan PDemokrat AgusYudhoyono
65,amar_Sound3,2023-02-06 21:36:39+00:00,"Nonton Konser Dewa 19, AHY Nostalgia Masa Remaja Bareng Istri: Jadi Agak Lupa Usia

 #Sindonews #BukanBeritaBiasa .https://t.co/PbqAO6td73"
66,Niki_Mirzaaa,2023-02-06 21:18:02+00:00,"Nonton Konser Dewa 19, AHY Nostalgia Masa Remaja Bareng Istri: Jadi Agak Lupa Usia

 #Sindonews #BukanBeritaBiasa .https://t.co/uF1V2lI50h"
67,shantiwalimah,2023-02-06 21:12:42+00:00,AHY Hancurkan .. Kan babi https://t.co/j8R3v9Ghof #AHYGagaldiTNIGagaldiPolitik #AHYgagalNyapres #HambalangMangkrak #SBYTurunGunung
68,dwikiprazz,2023-02-06 21:12:23+00:00,"Ini bukan hanya menunjukkan AHY mampu mengikuti lika-liku hukum, tapi juga kemampuan politik merangkul elemen-elemen kekuasaan lainnya"
69,wanmohguntar,2023-02-06 21:11:51+00:00,AHY juga berdiskusi dengan Menteri Luar Negeri dan Perdagangan Australia Penny Wong https://t.co/vwM6dqYh5l #AHYPimpinPerubahan
70,charlesgaspoul,2023-02-06 21:11:48+00:00,Emil Dardak Siap Dukung dan Menangkan AHY #AHYPimpinPerubahan
71,arafah_5,2023-02-06 21:11:47+00:00,Demokrat Riau: rakyat inginkan perubahan yg lebih baik https://t.co/1L9dDEHvJY #AHY
