,User,Date Created,Tweet
0,tatapiero_i,2023-02-27 23:57:30+00:00,"@ganjarpranowo Hehehe pantesan jalan di jateng bagus semua, pantesan jateng jadi prov terkismin, pantesan, tingkat korupsi tertinggi, KARENA SDH MELAKUKAN PERBAIKAN 🤮🤮🤮"
1,ayahicha,2023-02-27 23:56:43+00:00,@Jhonny_wardi @ZUL_Hasan @ganjarpranowo Banyak kader @PartaiPAN di daerah yg malah milih orang yg di tuduh politik identitas.....
2,mad_pecci,2023-02-27 23:55:27+00:00,"@Dennysiregar7 @aniesbaswedan NDobol buzzer calon pensiun dini dari pemenangan @ganjarpranowo,jago Survei Tipu2"
3,ayahicha,2023-02-27 23:55:04+00:00,"@ElfizaEnny @ZUL_Hasan @ganjarpranowo Liat aja @PartaiPAN setelah 2024 masih ada atau ga, dan liat aja @ZUL_Hasan jadi apa....
Nyungsepppp @PartaiPAN"
4,jo_anezt,2023-02-27 23:54:39+00:00,"Gubernur Jawa Tengah Ganjar Pranowo dan Menteri BUMN Erick Thohir merupakan dua nama yang paling populer di internal Partai Amanat Nasional (PAN) untuk kontestasi Pilpres 2024. Bahkan kader-kader PAN merasa cocok dengan gagasan-gagasan Erick Thohir.
#BangkitBersamaET https://t.co/pHTFSuarP1"
5,OnPriyono,2023-02-27 23:53:02+00:00,"@ganjarpranowo Aduh pak.. saia ga baca pak, saia malah nyanyi 😂 ahh bapak mah bisa ajaaa @ganjarpranowo"
6,borjong_m,2023-02-27 23:53:00+00:00,"@STresnowat1 @aniesbaswedan @ch_chotimah2 Kelakuan si raja bokep Jawa tengah, Den Ganjar Pranowo.. jauhi penipu yg gak berahlak..doakan dapat Azab karena menipu dan doyan porno. https://t.co/wJMK2pq0La"
7,__RismaWidiono_,2023-02-27 23:52:30+00:00,"Gubernur @ganjarpranowo menggandeng perusahaan swasta dengan program corporate social responsibility mereka untuk merevitalisasi sekolah menengah kejuruan yang ada di Jateng. 

Jateng mengelar program ini untuk mengefisiensi APBD Jateng. 

#SahabatGanjar https://t.co/gOfSgmvx11"
8,arjuromego,2023-02-27 23:51:15+00:00,@ZUL_Hasan @ganjarpranowo Fleksibilitas itu cenderung abu-abu Tuan?
9,RomyLestari,2023-02-27 23:48:56+00:00,"@ZUL_Hasan @ganjarpranowo Muhamaadiyah msh ada yg mau pilih pan, gw sie ogah 😂, flexibilitas alias mencla mencle 😂😂"
10,And_Hongg,2023-02-27 23:48:46+00:00,"Jalan2 ke Danau Toba 
Jgn lupa ajak keluarga
Sungguh tepat pak Zulhas berkata
GanjarErick pilihan kita

Pulau jawa pulau Sumatera
Rangkaian indahnya
Nusantara
Ketum PAN tepat katanya
GanjarErick Pemimpin RI ke depan nya
@ganjarpranowo @erickthohir Indonesia Jaya
#BangkitBersamaET https://t.co/QKKBJcV2HW"
11,1febri,2023-02-27 23:48:10+00:00,@ZUL_Hasan @ganjarpranowo O bagus kl begitu makin tdk jelas cenderung pro BuzzeRp maka suara mayoritas Muhammadiyah gaakan pilih PAN geser ke partai UMMAT
12,JoseNusantara,2023-02-27 23:47:20+00:00,"@WagimanDeep212_ @gibran_tweet @ganjarpranowo Hahahaha..🤣🤣
Iso wae jenengan ki mbieb..🤣🤣🤪"
13,jo_anezt,2023-02-27 23:47:19+00:00,"Ketua Umum DPP Partai Amanat Nasional (PAN) Zulkifli Hasan memberi tanda akan mendukung pencalonan Ganjar Pranowo dan Erick Thohir sebagai Calon Presiden (Capres) dan Calon Wakil Presiden (Cawapres) dalam Pemilihan Presiden (Pilpres) 2024. 
#BangkitBersamaET https://t.co/0vNNclYC8E"
14,tutsr_,2023-02-27 23:45:22+00:00,@ganjarpranowo Taun lalu turun tol colomadu ke delanggu sampe 2 jam an 🥲
15,Scorp_1011,2023-02-27 23:44:37+00:00,"@ZUL_Hasan @ganjarpranowo Politik identitas jg dipakai oleh para pejabat di rezim. Tiap mau pemilu pakai sorban, busana muslim, bicara agama, (pura2) jd orang baik. Dtg ke pesantren foto bareng tokoh2 Islam. Wapres dari MUI. Justru rezim memanfaatkan politik identitas. Jika itu yg dimaksud. PAN bs nihil."
16,yono7986,2023-02-27 23:44:23+00:00,@ganjarpranowo jalan kudus purwodadi dalane.ajurrr den..sekali kali ngonten neng kene den..
17,PGekyun,2023-02-27 23:42:58+00:00,@mulyana41 @gibran_tweet @ganjarpranowo Mantap semuanya orang-orang hebat kebanggaan Indonesia 💟💟💟
18,AnzieNug16,2023-02-27 23:42:50+00:00,"@Amangbupati @en_jeu_L @aniesbaswedan @ganjarpranowo @PartaiPAN Kliatan emang kok...
Kebanyakan Pencitraan tp Nol Prestasi..."
19,AnzieNug16,2023-02-27 23:41:55+00:00,"@en_jeu_L @aniesbaswedan @ganjarpranowo @PartaiPAN Klo boleh tau Ganjar prestasinya apa????
Serius Nanya..."
20,pratman66,2023-02-27 23:40:43+00:00,@hari_bdl @ZUL_Hasan @ganjarpranowo Apakah Politik Identitas hanya khusus mendeskritkan Anies ?
21,den_Mijo,2023-02-27 23:40:40+00:00,"@YuliSugiyanto06 @prabowo @ganjarpranowo @Dr_Moeldoko Pilihan cerdas, mantap 👍 Pak Moeldoko"
22,akbar84_,2023-02-27 23:40:36+00:00,@YuliSugiyanto06 @prabowo @ganjarpranowo @Dr_Moeldoko Keren 👍
23,PuspaXelfi,2023-02-27 23:40:07+00:00,"Dalam  Musra XX di KALTRA mencuat lagi 2 nama terbaik bangsa @ganjarpranowo n @Dr_Moeldoko yg tentunya nanti bisa membawa kemajuan Negeri 
#MoeldokoPenjagaNKRI 
https://t.co/FMf4YZYzZC"
24,laodemahmud5,2023-02-27 23:37:37+00:00,"@knpiharis Akhirnya @PDI_Perjuangan ngamuk kadernya tidak tegak lurus

@ganjarpranowo @puanmaharani_ri https://t.co/ESiQrRNesc"
25,paeuleui,2023-02-27 23:37:12+00:00,@en_jeu_L @aniesbaswedan @ganjarpranowo @PartaiPAN Total ber 2 49.4% sisanya?anies?
26,HarrisBarus,2023-02-27 23:35:16+00:00,"@Ozen59183347 @ZUL_Hasan @ganjarpranowo ke mana2  ... sampai ke Luar negeri negara2 timur tengah, Malaysia, Korea, Jepang, dll

https://t.co/GRAllWpy4q"
27,selon__musk,2023-02-27 23:33:59+00:00,@ZUL_Hasan @ganjarpranowo Politik fleksibilitas alias mencla-mencle!
28,_bangagoengDuA,2023-02-27 23:32:34+00:00,"Semoga @prabowo @jokowi @ganjarpranowo dan @sandiuno baca ini..

Oia buat sandi,, gada sahabat yang niat mempermalukan sahabatnya dengan dalih ga bayar utang 😎"
29,YuliSugiyanto06,2023-02-27 23:31:38+00:00,"Musra XX di Kaltara muncul 3 figur nama yg dijagokan, Muncul nama @prabowo @ganjarpranowo  &amp; @Dr_Moeldoko diusulkan sbg Capres-Cawapres 2024
Perbedaan dlm berpolitik ada tp jgn sampai menimbulkan perpecahan msyrkt &amp; jadilah msyrkt yg Cerdas!

Moeldoko 
#MoeldokoPenjagaNKRI https://t.co/m6YBnvevme"
30,chandra90948469,2023-02-27 23:30:40+00:00,@ZUL_Hasan @ganjarpranowo Minim prestasi maksimal aksi
31,Herboy1984,2023-02-27 23:29:28+00:00,@ZUL_Hasan @ganjarpranowo Kopet
32,GPJateng,2023-02-27 23:29:10+00:00,"Gubernur Jateng @ganjar_pranowo menegaskan, adanya MPP agar proses pelayanan di tingkat daerah bisa maksimal. Melalui layanan satu pintu, pemerintah akan mengoptimalkan kinerja birokrasi secara cepat dan tepat.

Sejauh ini, Provinsi Jawa Tengah yang terbanyak mempunyai 28 MPP. https://t.co/p3vmuuBhy4"
33,KartiniNKRI,2023-02-27 23:28:46+00:00,@Latawepatikm27 @WagimanDeep212_ @gibran_tweet @ganjarpranowo Aamiin Ya Robbal Alamin 🤲 salam santun juga buat sahabat Nusantaraku 🙏💖🇮🇩 dan semoga selalu dalam lindungan Allah SWT serta selalu diberi kesehatan dan kelancaran rejeki 🤲
34,Arghi2077,2023-02-27 23:28:05+00:00,"@ZUL_Hasan @ganjarpranowo Dulu PAN 👍
Sekarang PAN 👎
Ditinggal ummahnya... wkwkwk"
35,AbbeKey1,2023-02-27 23:26:56+00:00,"@ZUL_Hasan @ganjarpranowo Elit yg merusak partai sebenarnya,PAN akan di tinggalkan pemilihnya,lokomotif tanpa gerbong."
36,ariefbudiawan7,2023-02-27 23:23:32+00:00,"@sukoharjo_kab Tanggal 13 februari 2023 aku wes laporan via twitter, sing mbales akun Twitter kabupaten Karanganyar thok.
Wingi ono info neng Facebook, ono sing tibo kecelakaan tenan. Nunggu suk kapan meneh ndandani dalan ?
Cc @dpubmckjateng @ganjarpranowo https://t.co/kzA2QqDTBu"
37,NandaBaskarani,2023-02-27 23:23:30+00:00,"Erick Thohir memilih untuk fokus menuntaskan pekerjaan yang menjadi tanggung jawabnya di Kementerian BUMN maupun di PSSI, setelah ada sinyal kesiapan dari PAN untuk menduetkan dirinya dengan Gubernur Jawa Tengah @ganjarpranowo untuk Pilpres 2024.
@erickthohir 
#BangkitBersamaET https://t.co/Wrt7MawDSj"
38,BudAS21516940,2023-02-27 23:21:32+00:00,@ZUL_Hasan @ganjarpranowo Berarti mempertahankan politik pecah belah.
39,alGhoib7,2023-02-27 23:21:04+00:00,"@ZUL_Hasan @ganjarpranowo Emang siapa yang berpolitik identitas di Indonesia ini??

Isue politik identitas cuma akal2 politik yang tidak siap ber kompetisi"
40,wandy878,2023-02-27 23:20:47+00:00,"@ZUL_Hasan @ganjarpranowo PAN,,?? Gk dulu dech,,,"
41,pprraajjnnaa,2023-02-27 23:20:20+00:00,@NurmansyahAff @ganjarpranowo kenyataanya memang negara juga ndak mampu buat bangun jalan tol sendiri . dimana owner owner jalan tol adalah perusahaan swasta atau bahkan perusahaan asing yang balik modalnya dalam jangka waktu puluhan tahun mas 🙏
42,AndhySiswandi3,2023-02-27 23:18:55+00:00,@ganjarpranowo Intinya pak uban harus jadi presiden...saya doakan slalu buat pak uban biar sehat slalu..Aamiin
43,KartiniNKRI,2023-02-27 23:18:40+00:00,@Latawepatikm27 @WagimanDeep212_ @gibran_tweet @ganjarpranowo Selamat pagi sahabat Nusantaraku 🙏💖🇮🇩
44,NFaisal07,2023-02-27 23:18:32+00:00,"@Jokers_Oma @Joker_Wedoks @rangga_tweet @JokerVee_ @dinarArunika @en_jeu_L @aniesbaswedan @ganjarpranowo @PartaiPAN @puanmaharani_ri Tetap Prabowo - Puan yesss.
Jgn kalah mbak @puanmaharani_ri  trah Soekarno hrs dipertahankan."
45,rorentz,2023-02-27 23:18:28+00:00,@ZUL_Hasan @ganjarpranowo mantap lloh bapak
46,NuryadiWijaya9,2023-02-27 23:17:50+00:00,"@ZUL_Hasan @ganjarpranowo @PDI_Perjuangan 
Min kasian ya partai kutu loncat.
Gak ada etika politiknya."
47,Chynthia_K,2023-02-27 23:17:11+00:00,".
Selamat Pagi 🇮🇩
 
Jika Koruptor Tidak boleh dimiskinkan. Sudah sepantasnya Hukuman Sosial diterapkan.

Sangat Pantas Diusung jadi Capres 2024.

Tidak Perlu ada yg disembunyikan dari Koruptor.

Capres Yang disana berani gak Seperti Pak @ganjarpranowo 

@Joker_Wedoks https://t.co/zUnMkXUiEl"
48,kacangrambat,2023-02-27 23:16:37+00:00,@ganjarpranowo Pembebasan lahan harus beres dulu
49,bukan_ustad,2023-02-27 23:16:32+00:00,@ZUL_Hasan @ganjarpranowo Kayak bunglon gitu?
50,skyeagle805,2023-02-27 23:15:32+00:00,@ZUL_Hasan @ganjarpranowo Apakah ini bukan Identitas?? 👇👇👇Identitas jelas PL https://t.co/f16JnXTK9W
51,rahmad_anw,2023-02-27 23:14:41+00:00,@ganjarpranowo Tolong ekonomi rakyat ditingkatkan. bagaimana suami dapat memberikan kehidupan yg layak bagi keluarganya jika pendapatannya pas2an ?
52,txtdrmetaverse,2023-02-27 23:14:21+00:00,@ariomalv @ganjarpranowo Brarti jembatan timbange ra fungsi.
53,adi461968,2023-02-27 23:12:48+00:00,@ZUL_Hasan @ganjarpranowo Dari pada g ada identitas...or g jelas identitasnya..mending orang milih partai yg jelas identitasnya..sosialis.nasionalis.komunis.atau agamis.
54,republik_in,2023-02-27 23:12:33+00:00,@en_jeu_L @aniesbaswedan @ganjarpranowo @PartaiPAN Hahah Taii luu ahh ngehayal lu bikin otak taii lu makin anjlog..
