,User,Date Created,Tweet
0,MgmPtmgm,2023-02-13 23:57:35+00:00,@mihrabku @ruhutsitompul @puanmaharani_ri PDIP sengaja membiarkan ruhut bahkan mungkin memang ditugaskan ?
1,pedangpendek,2023-02-13 23:55:30+00:00,@alisyarief Kalau saya lebih memilih Puan Maharani untuk menyingkir dari pada ikut campur urusan negara 🤪
2,MerduYanti,2023-02-13 23:55:02+00:00,@mihrabku @ruhutsitompul @puanmaharani_ri Yg dipelihara sama yg melihara ya sama
3,alamteGarr,2023-02-13 23:50:29+00:00,"Bahkan bila sayapun dianggap menghantam keras mbak @puanmaharani_ri pak @jokowi prof  @mohmahfudmd mas @budimandjatmiko mereka pun malah seneng, sebab eksistensi saya tdk ilang-ilangan lagi. Gak ada perlu baperan dalam berpolitik agar tdk lain tdk terlihat parokial dan idiosi."
4,alamdip22,2023-02-13 23:38:51+00:00,"Akhli sejarah Indonesia setuju?....@CNNIndonesia @kompascom @KompasTV @tempo_english @republikaonline @RamliRizal @mohmahfudmd @puanmaharani_ri @ReflyHZ
@AnharGonggong @JimlyAs @pojokpendidikan @DJRachbini @msaid_didu @Lp3esGaleribuku

https://t.co/zUKXFkB1HF"
5,tempodotco,2023-02-13 23:32:02+00:00,Waketum PAN Tanggapi Rencana Safari Puan Maharani: Siapa Tahu Bisa Kerja Sama https://t.co/m7FGVfJgfh #TempoNasional
6,WongMbeling5,2023-02-13 23:32:02+00:00,@mihrabku @ruhutsitompul @puanmaharani_ri Eksekusi jalanan yg tepat untuk manusia bejat moral RS provokator bangsa
7,DjAchmad31,2023-02-13 23:24:42+00:00,"@GheaJhanaLie7 @PdiperjuanganP @puanmaharani_ri Pa polisi..  hayo pak.. di proses nih org..  sdh menghina agama , sara .."
8,Kh74787180Abdul,2023-02-13 23:00:12+00:00,"@mamuiz @jokowi @puanmaharani_ri Biar di rasakan sendiri ""nikmatnya"" sebuah proyek.""👍"""
9,Hendrikorachman,2023-02-13 22:56:57+00:00,"Katanya perubahan slogan Demokrat/PKS/Nasdem, tapi ngak punya ilmu dlm berdebat di @DPR_RI . Tong kosong nyaring bunyinya namanya
Cc @jokowi @mohmahfudmd @msaid_didu @RamliRizal @AgusYudhoyono @MardaniAliSera @NasDem @bahlillahadalia @andre_rosiade @puanmaharani_ri @jansen_jsp"
10,Hendrikorachman,2023-02-13 22:49:03+00:00,"Tugas @DPR_RI bu @puanmaharani_ri ingatkan eksekutif terkait UU perbankan dg investasi pk @bahlillahadalia terkait pajak selain keamanan keluar masuk brg eksport
Cc @jokowi @msaid_didu @prastow @RamliRizal @airlangga_hrt @erickthohir @prabowo @andre_rosiade @tifsembiring @KPK_RI"
11,ZEV_IBRA,2023-02-13 22:44:15+00:00,"@kad_ding @Muhammad_Saewad @puanmaharani_ri Ya mungkin dr 200 cebong ada salah satu yg sedikit pny otak kali.bisa ""TERANGKANLAH'"
12,sunyi_senyap65,2023-02-13 22:16:44+00:00,@cawcaow @mamuiz @bozzvanc1 @jokowi @puanmaharani_ri yakin gak bakalan nambah lagi?
13,febriyanrizqiy_,2023-02-13 22:02:47+00:00,@mar_rania @The_Discomafia @convomfs Itu ibu puan maharani bang 🗿
14,Anaksemut4,2023-02-13 21:49:52+00:00,"@Subur0204 Cocok ini mbak @puanmaharani_ri .. 
Bung @Yusrilihza_Mhd  akan memback up Anda dengan penegakkan hukum yg semakin kurang berkeadilan saat ini mbak."
15,Anaksemut4,2023-02-13 21:48:15+00:00,"@ch_chotimah2 Mbak @puanmaharani_ri .. Layakkah orang yg gk menghargai wong cilik direkomendasikan sebagai Capres partainya wong cilik..?? 

Suruh ganjar jadi ketua Timses Anda saja mbak Puan. https://t.co/xHCW2efHi6"
16,HatiProperty,2023-02-13 21:47:16+00:00,"@mihrabku @ruhutsitompul @puanmaharani_ri Begitulah kalau tidak ada hukum yang adil,,, para bangsat PKI makin menjadi jadi penghinaannya"
17,arulelreal,2023-02-13 21:21:38+00:00,@AbuNawa48105494 @Muhammad_Saewad @puanmaharani_ri Kaga nyambung bong 🤣🤣🤣
18,Hendrikorachman,2023-02-13 21:01:40+00:00,"Setelah dibenahi KUHP, segera dibenahi KUHAP oleh @DPR_RI  agar tdk ada tindakan kepala lapas tdk seenak aja lakukan buat surat kelakuan baik
Cc @jokowi @mohmahfudmd @Yusrilihza_Mhd @puanmaharani_ri @Fahrihamzah @nazaqistsha @KPK_RI @Nurul_Ghufron @ST_Burhanuddin @ListyoSigitP"
19,hajikano66,2023-02-13 20:52:09+00:00,"@GheaJhanaLie7 @PdiperjuanganP @puanmaharani_ri Nunggu malaikat maut aja mncabut nyawax,,"
20,saytamidris,2023-02-13 20:40:44+00:00,@GheaJhanaLie7 @Ayang_Hyang @PdiperjuanganP @puanmaharani_ri Utk orang ky gitu..  cocoknya maem Taek az👎🏼
21,Hendrikorachman,2023-02-13 20:26:38+00:00,"@KPK_RI wajib datang jika dipanggil.@DPR_RI @andre_rosiade , krn setiap projek dlm kasus hrs ada ijin dari KPK apa dilanjutkan/tdk seperti kasus hambalang terkait uang negara
Cc @jokowi @mohmahfudmd @nazaqistsha @Fahrihamzah @tifsembiring @jansen_jsp @puanmaharani_ri @RamliRizal"
22,Hendrikorachman,2023-02-13 20:22:51+00:00,"Rusak dulu itu @andre_rosiade  sblm UU @KPK_RI baru, org KPK ngak mau hadir ke @DPR_RI krn merasa power full prilakunya alias sombong. Org sombong itu sahabat iblis
Cc @jokowi @Fahrihamzah @mohmahfudmd @firlibahuri @puanmaharani_ri @tifsembiring @nazaqistsha @prabowo @KPU_ID"
23,Disuruh_Iben,2023-02-13 20:00:02+00:00,PDIP-PKB Kuasai Jateng-Jatim: Kode Duet Puan Maharani-Muhaimin Iskandar - Tribun Gorontalo https://t.co/EahCWrLmq3 #PrabowoPeduli #BangkitBersama
24,Hendrikorachman,2023-02-13 19:53:49+00:00,"UU kepailitan berkaitan dg UU perbankan &amp; UU pencucian uang @andre_rosiade , hrs direvisi oleh @DPR_RI cegah mafia lahan dibidang pk @TjahjantoHadi pk @RajaJuliAntoni 
Cc @mohmahfudmd @KPK_RI @firlibahuri @jokowi @prabowo @ridwankamil @RamliRizal @puanmaharani_ri @Fahrihamzah"
25,siregarferro_,2023-02-13 19:53:15+00:00,"@mihrabku @ruhutsitompul @puanmaharani_ri Faktanya memang ada yg mencabuli para santri dan santriwati,, faktanya jg ada yg pakai uang sedekah utk foya foya ,,"
