,User,Date Created,Tweet
0,Opcux,2023-02-13 23:59:24+00:00,"Bapak @prabowo yakin nih pilih Cak Imin? 

Ga boleh nyesal yah nanti.. ☺️"
1,MagnolyaSisvi,2023-02-13 23:59:06+00:00,"Menhan Prabowo memastikan terus memantau perkembangan kejadian tersebut.

@prabowo

#capres2024

#pemilu2024

#dekade08

#mendingprabowo"
2,IqbalMhndr7,2023-02-13 23:58:40+00:00,"“Ada makanan, sepatu boots, baju hujan, selimut, dan kita akan terus kirim,” kata Prabowo.

@prabowo

capres2024

pemilu2024

dekade08

mendingprabowo"
3,SamiraPutri6,2023-02-13 23:58:33+00:00,"Menhan Prabowo memastikan terus memantau perkembangan kejadian tersebut.

@prabowo

capres2024

pemilu2024

dekade08

mendingprabowo"
4,MaulidinaDanti,2023-02-13 23:57:59+00:00,"“Ada makanan, sepatu boots, baju hujan, selimut, dan kita akan terus kirim,” ucap Menhan Prabowo Subianto.

@prabowo

capres2024

pemilu2024

dekade08

mendingprabowo"
5,SamiraPutri6,2023-02-13 23:57:48+00:00,"Menhan Prabowo Subianto Pantau Perkembangan Penyelamatan Pilot Susi Air.

@prabowo

capres2024

pemilu2024

dekade08

mendingprabowo"
6,uud_12345,2023-02-13 23:56:35+00:00,@yusuf_dumdum Semoga pak prabowo menteri pertahanan pemerintah tidak datang pada kaum pembenci nya.
7,NoelAditya4,2023-02-13 23:55:47+00:00,"“Ada makanan, sepatu boots, baju hujan, selimut, dan kita akan terus kirim,” ucap Menhan Prabowo Subianto.

@prabowo

capres2024

pemilu2024

dekade08

mendingprabowo"
8,anisha_sari2,2023-02-13 23:55:45+00:00,"“Ada makanan, sepatu boots, baju hujan, selimut, dan kita akan terus kirim,” ucap Menhan Prabowo Subianto.

@prabowo

capres2024

pemilu2024

dekade08

mendingprabowo"
9,fajaronline,2023-02-13 23:55:37+00:00,"Perkuat Pertahanan, Giliran Babinsa Brawijaya dapat 100 Unit Motor dari Prabowo https://t.co/BWIwzXpSBW #Babinsa #KodamBrawijaya #PrabowoSubianto #surabaya"
10,Battoosay,2023-02-13 23:54:38+00:00,@Dahnilanzar @prabowo Penjajakan utk posisi Cawapres ya Pak @Dahnilanzar Pak @prabowo 🙏👍
11,AthariqRifky,2023-02-13 23:53:54+00:00,"""Melihat animo seperti ini makin membuat Gerindra percaya diri, makin besar, Depok harus diputihkan,"" kata Nuroji.

@prabowo

capres2024

pemilu2024

dekade08

mendingprabowo"
12,afiiitz10,2023-02-13 23:53:31+00:00,@SiaranBolaLive Wihhh MA sudah menikmati duit Edhy Prabowo... Pantes maen sunat saja
13,FirmanNew8,2023-02-13 23:52:11+00:00,"@Jhonkosmik Ada istilah ""terangilah lampu kita jangan matikan lampu orang"" 
Kalau mendukung Prabowo, kenapa ga nge up prestasi dan hal positif tentang dia aja, tanpa harus setiap hari mencari kejelekan rival. Gw blm liat pendukung garis keras Anies yg tiap hari nyerang prabowo"
14,MaricarNdie,2023-02-13 23:51:30+00:00,"@andre_rosiade Mayoritas suara Prabowo sdh lari ke Anies jadi jgn terlalu byk berharap utk terpilih, dari pada nekat dan malu ga terpilih mending dukung aja salah capres."
15,percetakanku,2023-02-13 23:51:13+00:00,@Umar_Hasibuan__ @prabowo begini kadernya?
16,cahdwibud,2023-02-13 23:50:41+00:00,"@andre_rosiade Uda, arek madura ingin pak prabowo jadi bapak bangsa aja, tapi untuk presiden berikan kepada anak-anak muda. Generasi muda harus bisa menggantikan, supaya Indonesia lebih cepat maju dan sejahtera. Tentu kepada generasi muda yg memiliki bukti dalam mengabdi dan membangun bangsa."
17,QMubarrak,2023-02-13 23:50:20+00:00,"""Kita ikuti perkembangan terus,"" kata Prabowo.

@prabowo

capres2024

pemilu2024

dekade08

mendingprabowo"
18,DeandraErwin,2023-02-13 23:50:17+00:00,"“Ada makanan, sepatu boots, baju hujan, selimut, dan kita akan terus kirim,” kata Prabowo.

@prabowo

capres2024

pemilu2024

dekade08

mendingprabowo"
19,QMubarrak,2023-02-13 23:49:42+00:00,"Prabowo berjanji terus memonitor perkembangan penyelamatan.

@prabowo

capres2024

pemilu2024

dekade08

mendingprabowo"
20,detik_jatim,2023-02-13 23:49:20+00:00,180 Menit Empat Mata Prabowo-Khofifah dan Sinyal Duet di Pilpres 2024 https://t.co/Z8nGDqfSMl
21,IqbalMhndr7,2023-02-13 23:49:17+00:00,"Prabowo memastikan terus memantau perkembangan kejadian tersebut.

@prabowo

capres2024

pemilu2024

dekade08

mendingprabowo"
22,niaaameliaaa1,2023-02-13 23:49:12+00:00,"“Ada makanan, sepatu boots, baju hujan, selimut, dan kita akan terus kirim,” kata Prabowo.

@prabowo

capres2024

pemilu2024

dekade08

mendingprabowo"
23,WismaKarya,2023-02-13 23:49:02+00:00,"Ketidakadilan di pertontonkan oleh lembaga negara @MahkamahAgung 

MA Sunat Hukuman Menteri Edhy Prabowo karena Bantu Timses https://t.co/siLeVJmHmn"
24,GusWahy54694544,2023-02-13 23:49:00+00:00,"@prabowo Sampai kapan Bapak berada di Surabaya, ijin bertemu terkait Wahyu Keprabon untuk Bapak.."
25,QMubarrak,2023-02-13 23:48:41+00:00,"Prabowo memastikan terus memantau perkembangan kejadian tersebut.

@prabowo

capres2024

pemilu2024

dekade08

mendingprabowo"
26,QMubarrak,2023-02-13 23:48:40+00:00,"Menhan Prabowo Pantau Perkembangan Penyelamatan Pilot Susi Air.

@prabowo

capres2024

pemilu2024

dekade08

mendingprabowo"
27,AthariqRifky,2023-02-13 23:48:33+00:00,"“Ada makanan, sepatu boots, baju hujan, selimut, dan kita akan terus kirim,” kata Prabowo.

@prabowo

capres2024

pemilu2024

dekade08

mendingprabowo"
28,IqbalMhndr7,2023-02-13 23:48:27+00:00,"""Kita ikuti perkembangan terus,"" kata Prabowo.

@prabowo

capres2024

pemilu2024

dekade08

mendingprabowo"
29,IqbalMhndr7,2023-02-13 23:48:27+00:00,"Prabowo berjanji terus memonitor perkembangan penyelamatan.

@prabowo

capres2024

pemilu2024

dekade08

mendingprabowo"
30,IqbalMhndr7,2023-02-13 23:48:17+00:00,"Menhan Prabowo Pantau Perkembangan Penyelamatan Pilot Susi Air.

@prabowo

capres2024

pemilu2024

dekade08

mendingprabowo"
31,FahmiKurAwan,2023-02-13 23:47:57+00:00,"@AndiSinulingga Kemaren si Andre Rosiade blg Prabowo president nya org Sumbar. Dikiranya org sumbar gk cerdas x ya, niiih pilihan Org"" minang melalui forum ini sudah bnyak mewakili urang awak pastinya. Pak Anies adalah harapan. 🤗😇"
