,User,Date Created,Tweet
0,AtokSsk,2023-02-27 23:56:55+00:00,ini. Luas lho Bu @puanmaharani_ri @PDI_Perjuangan kenapa di Diam kan @jokowi dg bacot begini.
1,MarufMDJ,2023-02-27 23:51:54+00:00,@davidlintau82 @xix0_3 Info bagus buat Bu @puanmaharani_ri  nih . Biar bisa sharing info ke Ibunya
2,laodemahmud5,2023-02-27 23:37:37+00:00,"@knpiharis Akhirnya @PDI_Perjuangan ngamuk kadernya tidak tegak lurus

@ganjarpranowo @puanmaharani_ri https://t.co/ESiQrRNesc"
3,NFaisal07,2023-02-27 23:18:32+00:00,"@Jokers_Oma @Joker_Wedoks @rangga_tweet @JokerVee_ @dinarArunika @en_jeu_L @aniesbaswedan @ganjarpranowo @PartaiPAN @puanmaharani_ri Tetap Prabowo - Puan yesss.
Jgn kalah mbak @puanmaharani_ri  trah Soekarno hrs dipertahankan."
4,ayukhanny,2023-02-27 23:17:06+00:00,@muhammadd_deni @puanmaharani_ri Apapun yg terjadi Mba Puan RI 1 harga mati...amiin..
5,ayukhanny,2023-02-27 23:16:49+00:00,@DedigDedigt @puanmaharani_ri Mbak Puan 😍😍😍
6,ayukhanny,2023-02-27 23:16:30+00:00,@artisindo8 @puanmaharani_ri kereeeennnn ❤️❤️❤️
7,ayukhanny,2023-02-27 23:15:38+00:00,@AurelTritania @puanmaharani_ri Mbak Puan Maharani 2024
8,ayukhanny,2023-02-27 23:15:23+00:00,@RitasariiSari @puanmaharani_ri Bismillah... Gasspolll Mbak Puan 🔥🔥🔥
9,ayukhanny,2023-02-27 23:14:51+00:00,@puanmaharani_ri Bismillah semangat 🔥🔥🔥
10,ayukhanny,2023-02-27 23:14:19+00:00,@puanmaharani_ri hidup BMI
11,ayukhanny,2023-02-27 23:13:23+00:00,@puanmaharani_ri Mantab🔥🔥🔥
12,azkaayulutfiah,2023-02-27 23:10:03+00:00,@Dul92769171 @puanmaharani_ri rapatkan barisan dukung mbak puan
13,azkaayulutfiah,2023-02-27 23:09:24+00:00,@marufali6797 @puanmaharani_ri barokallah
14,NFaisal07,2023-02-27 23:09:21+00:00,"@Joker_Wedoks @rangga_tweet @JokerVee_ @dinarArunika @en_jeu_L @aniesbaswedan @ganjarpranowo @PartaiPAN @puanmaharani_ri Koalisi perubahan : Dr. Anies RB, M. Ec -
Koalisi Ina Raya, KIB, PDIP : Prabowo - Puan
PSI : Prof. Dr. Ganjar Pranowo, M. Sc - KH. Abu Janda"
15,azkaayulutfiah,2023-02-27 23:08:31+00:00,@AurelTritania @puanmaharani_ri bismillah mbak Puan presiden ke 2024
16,azkaayulutfiah,2023-02-27 23:08:00+00:00,@muhammadd_deni @puanmaharani_ri Bismillah Mbak Puan ....smg Allah meredhoi
