,User,Date Created,Tweet
0,YanAfrinaldi,2023-02-13 23:59:16+00:00,"tak ada satupun bukti sejarah, baik berupa foto, teks, atau minimal keterangan tokoh-tokoh reformasi yang menyatakan bahwa @aniesbaswedan pahlawan reformasi.
tapi @Mdy_Asmara1701 @ekowboy2 mencoba membangun narasi seolah-olah anies jadi tokoh utama reformasi.
dasar buzzer...."
1,adesilviTH,2023-02-13 23:59:13+00:00,"@aniesbaswedan @Ind_Mengajar bagus sih, pak. tp yg sdh mengajar bertahun2 ga kehitung jumlahnya. kecintaan tanpa syarat pada bangsa? jgn tanyakan itu lagi, pak...13 th mungkin masih termasuk waktu yg pendek sbg pembuktian kami ikhlas. tp knp guru paud non formal tdk ada dlm UU Guru?"
2,earthholic1,2023-02-13 23:59:12+00:00,"@aniesbaswedan @Ind_Mengajar Rada khayal pak.. hidup skrg penuh dengan materi..tanpa syarat?? 
Yg dibawah.. adek2 mahasiswa/i berjibaku dipelosok, yg di Jakarta mainan duit..
Duh.. ngenes pak.."
3,MochamadIchwa14,2023-02-13 23:58:35+00:00,@kangdede78 @aniesbaswedan Mending balik lagi jual jam kw bud lebih berkah
4,dewifebrina2,2023-02-13 23:58:08+00:00,"@golkarempat @PartaiGolkar  @BPPK_Kemenlu @KemensetnegRI @kemkominfo @JesusSpiritGod @elonmusk @aniesbaswedan Dpt menyebabkan gempa, dan longsor, dan saya takut kalau air laut terlalu bergelombang menjadi keluar dan menghantam rumah daerah rumah saya yg saya rasakan."
5,titikhikmat,2023-02-13 23:57:57+00:00,@patriot016610 @aniesbaswedan Ada baiknya berpasangan dengan Prof Mahfud MD
6,gtobing2903,2023-02-13 23:56:58+00:00,"Pendukung @aniesbaswedan bilang klw habib Rizieq cucu nabi ?? Terus klw cucu nabi klw salah terus apa di benarkan .terus anak Indonesia ga cucu nabi juga 🤣🤣klw cucu nabi 
Kenp PD saat di Arab tu minta tolong ke indo biar g d tahan 
Berarti kan ga diakui toh di Arab 🤔🤣 https://t.co/vFqEKwqTsb"
7,PramukhtikoS,2023-02-13 23:56:27+00:00,@koharramadi81 @patriot016610 @aniesbaswedan Apa bedanya dg yg ini? https://t.co/6d6X3O7kgW
8,limsuryawiguna,2023-02-13 23:56:18+00:00,@SKHery8 @aniesbaswedan @Ind_Mengajar Yg waras dan pemikiran normal pasti skrng tau omongn siapa yg nol besar..
9,bhangantho,2023-02-13 23:56:15+00:00,"@NasDem @aniesbaswedan Formula termahal di dunia,JIS akses jalan susah,sumur resapan buat celaka,jaklingko ojek susah,bansos busuk,tugu tak berguna,hibah jor2xan,macet,banjir,kemiskinan masih ada dll.perubahan apa yg dimaksud."
10,AlexFer68897572,2023-02-13 23:55:38+00:00,@sobat_anies @aniesbaswedan Siappp mendukung pak Anies Baswedan di kab.Paser
11,WartaEkonomi,2023-02-13 23:55:02+00:00,"Berani Ambil Pinjaman Berisiko dari Sandiaga, Anies Baswedan: Demi Membawa Perubahan untuk Jakarta https://t.co/rqznMS6ocA"
12,SahrulK28063534,2023-02-13 23:54:21+00:00,"Hahahahaaaaa
Eko Kunti kurang informasi...!!!

Intelektual Anies Baswedan gak kaya Lau....!!!!!!

Mending Lau gak usah jelek_jelekin Anies terus,
Percuma ajja...!!!!!!!

Anies RI1 2024"
13,Richmon74831535,2023-02-13 23:54:15+00:00,@STresnowat1 @aniesbaswedan Yang percaya omongan orang dungu adalah orang goblokk.
14,AsatArifin5,2023-02-13 23:53:24+00:00,"@narkosun__ @Mdy_Asmara1701 BUZZER @aniesbaswedan Berusaha Membangun Citra Pujaannya,Lu sampai Berbusa ,Tangan Lu Sampai Bengkak Sekalipun Hampir Seluruh indonesia Tahu Gimana Cara Anies Memenangkan PILKADA DKI JAKARTA,Lagian Yg saya Tahu Anies Baswedan itu Sekolah di biayai ORBA."
15,Valiant99584315,2023-02-13 23:52:53+00:00,@kangdede78 @aniesbaswedan Hutang sama Eneng benci udah lo bayar belom kang B4bi???
16,Bubble71723639,2023-02-13 23:52:42+00:00,"@9313Wak @Mdy_Asmara1701 @marlina_idha @Relawananies @aniesbaswedan @AndiSinulingga Ayooooo ....
Siapa yg bisa temukan sy
Sy kasih hadiah
SEPEDA FAMILY
😅🤣😂😜
Ude 3 tahun buron cung😱 https://t.co/cbWNdS7GYG"
17,incognito_grey,2023-02-13 23:52:01+00:00,@faithouse_ @alextham878 @BosPurwa @sandiuno @aniesbaswedan ngomong opo toh drun? bukan kadrun klo gak goblok
18,dewifebrina2,2023-02-13 23:51:42+00:00,"@golkarempat @PartaiGolkar @HPIKemluRI @BPPK_Kemenlu @KemensetnegRI @kemkominfo @JesusSpiritGod @aniesbaswedan 
Seperti video di Twitter @elonmusk atau di lembah gunung. Karena suara manusia yg saya sebutkan itu sampai ke langit dan awan yg disebut gemuruh suara."
