,User,Date Created,Tweet
0,azman_fauzan,2023-02-20 23:56:45+00:00,"Prabowo Subianto konsisten di jalur perjuangan.

@prabowo

capres2024

pemilu2024

dekade08

terusmajubersamaprabowo

mendingprabowo

Prabowo Lebih Baik"
1,PrabaswaraRifqi,2023-02-20 23:52:15+00:00,"Prabowo Subianto konsisten di jalur perjuangan.

@prabowo

#capres2024

#pemilu2024

#dekade08

#terusmajubersamaprabowo

#mendingprabowo

Prabowo Lebih Baik"
2,badia_boru,2023-02-20 23:40:26+00:00,"Menteri Pertahanan Republik Indonesia Prabowo Subianto,  #IndonesiaKuat #BangkitBersama"
3,badia_boru,2023-02-20 23:40:17+00:00,"Prabowo: Jangan Ada Ketersinggungan dalam Menjaga Persatuan Bangsa
Prabowo Subianto #IndonesiaKuat #BangkitBersama https://t.co/8XPt8m0cO1"
4,PrabaswaraRifqi,2023-02-20 23:34:43+00:00,"Gerindra Deklarasi Pemilu Damai 2024 di Jaktim, Yakin Prabowo Subianto Menang.

@prabowo

#capres2024

#pemilu2024

#dekade08

#terusmajubersamaprabowo

#mendingprabowo

Prabowo Aja"
5,haelamarie,2023-02-20 23:28:33+00:00,Prabowo Subianto Persilakan Kader yang Tidak Cocok Cari Partai Lain - https://t.co/s4sNrgpauf https://t.co/cRfZBBNsfY #IndonesiaKuat #BangkitBersama
6,badia_boru,2023-02-20 23:10:17+00:00,"Prabowo Subianto di berbagai kesempatan selalu menekankan 
#IndonesiaKuat #BangkitBersama"
7,badia_boru,2023-02-20 23:10:14+00:00,"Tak hanya itu, Prabowo Subianto juga mengungkapkan pemerintah bakal 
#IndonesiaKuat #BangkitBersama"
8,badia_boru,2023-02-20 23:10:09+00:00,"Menteri Pertahanan (Menhan) Prabowo Subianto menyerahkan motor 
#IndonesiaKuat #BangkitBersama"
9,Disuruh_Iben,2023-02-20 22:49:35+00:00,"Berita Prabowo :  Adab hingga Ingin Fokus Kerja, Jubir Bongkar Alasan Prabowo Subianto Minta Izin Jokowi untuk Maju di 2024 - MSN https://t.co/yjDhCIYBRJ #IndonesiaKuat #BangkitBersama"
10,Disuruh_Iben,2023-02-20 22:49:34+00:00,"Berita Prabowo :  Isu PKS Bergabung Koalisi Gerindra-PKB, Ini Kata Prabowo Subianto - https://t.co/PsQJkx1iFm https://t.co/Oyg1SulWcK #IndonesiaKuat #BangkitBersama"
